fps,value_loss,serial_timesteps,n_updates,policy_loss,clipfrac,total_timesteps,explained_variance,policy_entropy,time_elapsed,ep_reward_mean,approxkl,ep_len_mean
296,18.350721,2678784,1308,-3.6257556e-05,0.0105957035,2678784,0.01770639419555664,6.770124,9131.88104391098,1852.1548678600002,0.0011267428,1944.97
292,19.345325,2680832,1309,-0.0010120047,0.015917968,2680832,-0.058832406997680664,6.789342,9138.787389993668,1851.7656222699998,0.0016530214,1944.97
293,18.530478,2682880,1310,-0.0019682439,0.021972656,2682880,0.03852367401123047,6.8006043,9145.780391931534,1851.8439284499996,0.0020609198,1944.97
295,18.193213,2684928,1311,-0.0012788499,0.02421875,2684928,0.060303688049316406,6.8016434,9152.756858587265,1852.1194298399996,0.0019778484,1944.97
293,18.637264,2686976,1312,-0.00057872414,0.008886719,2686976,0.01756441593170166,6.8014436,9159.681022882462,1852.2087589199998,0.0008860518,1944.97
295,17.829638,2689024,1313,-7.1237446e-05,0.008203125,2689024,0.12091755867004395,6.8059096,9166.654058933258,1852.2583534799996,0.0009633084,1944.97
297,17.713017,2691072,1314,-0.0011302261,0.014599609,2691072,0.12705570459365845,6.8324203,9173.596442699432,1852.1168334599995,0.0013800093,1944.97
297,18.935183,2693120,1315,0.00010924055,0.010205078,2693120,0.021037936210632324,6.8574514,9180.484422922134,1852.14207848,0.0010414126,1944.97
295,17.92252,2695168,1316,-0.0011407642,0.008105469,2695168,0.128648042678833,6.853035,9187.363160133362,1851.66209476,0.001035108,1944.6
293,18.135523,2697216,1317,-0.0011179624,0.024316406,2697216,0.08689194917678833,6.8333855,9194.301091909409,1851.49075207,0.0020310117,1944.6
290,18.72958,2699264,1318,-0.0036488115,0.049853515,2699264,0.020360887050628662,6.8195763,9201.274114131927,1851.49382174,0.0041609034,1944.6
293,18.20436,2701312,1319,-0.001978033,0.031201173,2701312,0.11349117755889893,6.79976,9208.322578430176,1851.2979221500002,0.0029015518,1944.6
292,19.164835,2703360,1320,-0.00028208844,0.0076171877,2703360,-0.014989018440246582,6.7956023,9215.291749954224,1851.1376444900002,0.000758325,1944.6
289,18.349089,2705408,1321,3.8075872e-05,0.0089355465,2705408,0.06111860275268555,6.7948127,9222.299006700516,1851.17417654,0.0010471202,1944.6
297,19.125963,2707456,1322,-0.0018963765,0.029052734,2707456,0.021167993545532227,6.79263,9229.367609500885,1851.5074591099997,0.002646218,1944.6
293,18.740038,2709504,1323,-0.00091974344,0.02060547,2709504,0.043244779109954834,6.8026314,9236.249913454056,1851.4872325199997,0.001845238,1944.6
295,18.764221,2711552,1324,6.5117492e-06,0.0019042969,2711552,0.027190089225769043,6.8036866,9243.221723079681,1851.5276737,0.00052165065,1944.6
294,18.543402,2713600,1325,-0.0006190782,0.009570313,2713600,0.10646092891693115,6.7952843,9250.144911289215,1851.4027075999995,0.001000064,1944.6
292,19.020533,2715648,1326,-0.0009215459,0.022802735,2715648,0.01986539363861084,6.7932525,9257.09720158577,1851.5937900699998,0.0020228983,1944.6
296,17.988157,2717696,1327,-0.0023326927,0.057373047,2717696,0.13120704889297485,6.792961,9264.089083909988,1851.47029647,0.0051177903,1944.6
291,18.794928,2719744,1328,-0.00076030905,0.009619141,2719744,0.02530568838119507,6.7986403,9270.987558603287,1851.4960956799998,0.0010549121,1944.6
296,18.710667,2721792,1329,-0.0008751539,0.011279297,2721792,0.038469910621643066,6.814522,9278.014051914215,1851.0049971699998,0.0010345055,1944.6
295,18.917038,2723840,1330,-0.000705502,0.011621093,2723840,0.04380536079406738,6.8124313,9284.92081618309,1851.1039709099998,0.0011942408,1944.6
293,19.434956,2725888,1331,-0.0023457736,0.032568358,2725888,-0.051223158836364746,6.8083444,9291.857168912888,1851.3792334399998,0.002585847,1944.6
295,19.441387,2727936,1332,-0.0017703846,0.02319336,2727936,-0.0566561222076416,6.8050776,9298.847568750381,1851.61738074,0.0020248163,1944.6
298,17.603437,2729984,1333,-0.00010344384,0.0041015623,2729984,0.16480988264083862,6.804446,9305.777365922928,1851.7176189399997,0.0006801238,1944.6
294,18.59885,2732032,1334,-0.0022470767,0.02626953,2732032,0.0534091591835022,6.801903,9312.629613161087,1851.79070744,0.0022972398,1944.6
298,18.180273,2734080,1335,-0.000923646,0.025097657,2734080,0.10011559724807739,6.798757,9319.575556516647,1852.33358824,0.0023364257,1944.6
303,18.503223,2736128,1336,-0.00076994614,0.0077636717,2736128,0.05197417736053467,6.796408,9326.435210227966,1852.53646565,0.0011751683,1944.6
300,18.76694,2738176,1337,-0.00086945714,0.01508789,2738176,0.016157090663909912,6.803199,9333.182934045792,1852.45555911,0.0016246671,1944.6
302,19.109219,2740224,1338,-0.00049225305,0.021044921,2740224,0.010615944862365723,6.8069816,9340.007804870605,1852.2936879400002,0.0021048991,1944.6
303,18.633482,2742272,1339,2.6952524e-05,0.003125,2742272,0.08627337217330933,6.808088,9346.783015966415,1852.46569841,0.0006254823,1944.6
301,19.261894,2744320,1340,-0.00055736245,0.0061035156,2744320,-0.019669532775878906,6.813488,9353.535413980484,1852.7209313800004,0.00092909497,1944.6
299,18.255007,2746368,1341,0.00029575845,0.006884766,2746368,0.05341660976409912,6.8129835,9360.3323199749,1852.4579071599999,0.0011099458,1944.6
292,18.75257,2748416,1342,-0.00041983993,0.0028808594,2748416,0.029803216457366943,6.8151007,9367.172875881195,1853.0220500200003,0.0005748378,1944.6
296,16.608997,2750464,1343,-0.0026032836,0.015185547,2750464,0.24716722965240479,6.7935743,9374.181716680527,1842.1582665700003,0.002038374,1933.01
300,19.288912,2752512,1344,-0.00035921583,0.011767578,2752512,-0.03164339065551758,6.77773,9381.084638118744,1841.80588391,0.0014594605,1933.01
300,19.04833,2754560,1345,-0.0019491629,0.033691406,2754560,0.022606730461120605,6.790923,9387.91271328926,1842.12639419,0.002780335,1933.01
299,18.639399,2756608,1346,-0.0029318095,0.030273438,2756608,0.018374502658843994,6.8035574,9394.732662200928,1842.2865655,0.0026533364,1933.01
300,18.742609,2758656,1347,-0.00056509324,0.024365235,2758656,-0.006648659706115723,6.806292,9401.583006381989,1841.92322981,0.0020601894,1933.01
294,18.272596,2760704,1348,-0.000678128,0.015820313,2760704,0.08126175403594971,6.8241425,9408.396927833557,1842.1443492800004,0.0016263353,1933.01
297,18.941303,2762752,1349,-0.0011706722,0.018164063,2762752,-0.013998150825500488,6.8414774,9415.359632492065,1842.57593577,0.0018425228,1933.01
297,19.183239,2764800,1350,-0.0004925933,0.01796875,2764800,-0.018470048904418945,6.854828,9422.243576526642,1843.02451256,0.0017668655,1933.01
302,18.29492,2766848,1351,-0.0016531597,0.005029297,2766848,0.09267669916152954,6.8498163,9429.143019199371,1842.8721394999998,0.0007921563,1933.01
302,35.581474,2768896,1352,-0.0015784167,0.024365235,2768896,0.10218268632888794,6.8332763,9435.91441988945,1828.29408928,0.0023762803,1917.34
299,15.914511,2770944,1353,-0.0014058754,0.011962891,2770944,0.2574229836463928,6.806006,9442.692559957504,1819.7763934800003,0.0016517143,1908.37
300,19.029053,2772992,1354,-0.0007223068,0.015185547,2772992,0.012509465217590332,6.781179,9449.521890878677,1820.02888015,0.0016227976,1908.37
299,36.699745,2775040,1355,-8.773949e-05,0.014257813,2775040,0.07060134410858154,6.7731614,9456.347288608551,1807.2116615,0.0017031606,1894.47
294,18.937443,2777088,1356,-0.0006196532,0.012109375,2777088,0.018396973609924316,6.7755747,9463.195263385773,1823.0954904799996,0.0014143449,1910.84
297,19.014057,2779136,1357,-0.00067880546,0.025048828,2779136,-0.0020672082901000977,6.777578,9470.1470952034,1823.40072117,0.0025373653,1910.84
297,18.229992,2781184,1358,-0.00046422036,0.025097657,2781184,0.09462487697601318,6.763549,9477.042320489883,1823.47971648,0.0025077644,1910.84
296,19.15728,2783232,1359,-0.00030028817,0.021289062,2783232,-0.00415647029876709,6.760009,9483.917070388794,1823.5965884400002,0.0020582096,1910.84
291,19.222586,2785280,1360,-0.0015811811,0.027539063,2785280,-0.005807757377624512,6.770189,9490.83715748787,1823.6508369799997,0.0022073141,1910.84
294,18.705296,2787328,1361,-0.0012923811,0.017626952,2787328,0.03174901008605957,6.778323,9497.854158639908,1823.73664189,0.0017953308,1910.84
294,18.288925,2789376,1362,-0.0017229698,0.043115236,2789376,0.10217010974884033,6.793277,9504.80452990532,1823.8942419,0.0036805265,1910.84
297,18.541868,2791424,1363,-0.0013859291,0.015380859,2791424,0.02160811424255371,6.808797,9511.77057480812,1823.95710539,0.0015803061,1910.84
297,18.160309,2793472,1364,-0.0030520244,0.028710937,2793472,0.06634402275085449,6.818766,9518.649253606796,1824.1271081899997,0.0026302421,1910.84
298,18.610182,2795520,1365,-0.0010935402,0.014257813,2795520,0.031775593757629395,6.824237,9525.54422545433,1824.04888201,0.0016819949,1910.84
295,19.091042,2797568,1366,6.7417546e-05,0.010693359,2797568,-0.010578751564025879,6.826873,9532.403934955597,1823.5838595400003,0.0012811945,1910.84
297,19.122614,2799616,1367,-0.00059909263,0.007910157,2799616,-0.02924823760986328,6.83889,9539.335665225983,1824.1792448200001,0.0009366373,1910.84
297,18.925446,2801664,1368,-0.00042870996,0.010986328,2801664,0.005239129066467285,6.856775,9546.22580075264,1824.11453833,0.0013098435,1910.84
295,35.292397,2803712,1369,-0.001357653,0.022314453,2803712,0.13595670461654663,6.848265,9553.116199970245,1822.2352033899997,0.0023022583,1908.61
295,18.745403,2805760,1370,-0.0023682099,0.02841797,2805760,0.040773093700408936,6.847233,9560.040656805038,1822.17245441,0.0025069404,1908.61
296,18.730629,2807808,1371,-0.0010071232,0.011523438,2807808,0.06042128801345825,6.864238,9566.967581272125,1822.41095047,0.0013187702,1908.61
299,18.459946,2809856,1372,-0.0005145607,0.013330078,2809856,0.05548733472824097,6.8793116,9573.876535892487,1822.15111991,0.0013358371,1908.61
299,17.884975,2811904,1373,-0.0005737807,0.007519531,2811904,0.12456917762756348,6.899147,9580.71724653244,1822.1046542500003,0.0009622872,1908.61
297,19.038269,2813952,1374,-0.00047216314,0.003076172,2813952,0.07257920503616333,6.903135,9587.552767038345,1821.9840461700003,0.0005441186,1908.61
294,6.7341676,2816000,1375,-0.0017777176,0.014941406,2816000,0.813593864440918,6.8969307,9594.431563854218,1830.1197706,0.001656442,1917.1
301,11.491637,2818048,1376,-0.0011871443,0.019628907,2818048,0.5951987206935883,6.885578,9601.391164064407,1827.2033421300002,0.0021148724,1914.19
300,18.566488,2820096,1377,-0.0013078764,0.024902344,2820096,0.033905208110809326,6.877857,9608.194042921066,1829.3039427900003,0.00218906,1916.77
300,19.298681,2822144,1378,-0.00153922,0.034082033,2822144,-0.008187294006347656,6.881784,9615.010634183884,1829.0870854700001,0.0027892536,1916.77
296,17.94582,2824192,1379,-0.0012534021,0.026855469,2824192,0.12561142444610596,6.8934593,9621.835685491562,1829.4322442000002,0.0023566212,1916.77
296,18.246445,2826240,1380,-0.0010391154,0.020214844,2826240,0.08140069246292114,6.9044104,9628.738321781158,1829.6986992200002,0.0020077103,1916.77
299,18.864275,2828288,1381,-0.0021615452,0.021484375,2828288,0.04253590106964111,6.9074793,9635.637723445892,1829.9674725799998,0.0020981762,1916.77
299,18.658798,2830336,1382,-0.00028367457,0.009521484,2830336,0.05932825803756714,6.912116,9642.486860752106,1830.08026816,0.0010847335,1916.77
294,18.821772,2832384,1383,-4.2573818e-05,0.0025878907,2832384,0.03787583112716675,6.906596,9649.33502316475,1829.98072719,0.0005958142,1916.77
291,32.71682,2834432,1384,-0.00042498298,0.008203125,2834432,0.22938662767410278,6.9059267,9656.292430400848,1818.9474293799994,0.00088749046,1905.42
295,18.940311,2836480,1385,-0.0013054588,0.029882813,2836480,0.02802455425262451,6.916337,9663.31029701233,1818.8157055299996,0.0028170426,1905.42
300,35.27574,2838528,1386,-0.0012208952,0.013183594,2838528,0.1477416753768921,6.921904,9670.237352848053,1800.2269286100002,0.0013528802,1885.83
299,18.665932,2840576,1387,-0.0006441732,0.012060547,2840576,0.01912027597427368,6.9363723,9677.049930810928,1814.24198424,0.0013924584,1900.68
299,19.274242,2842624,1388,-0.0015900305,0.010253906,2842624,-0.01404869556427002,6.9576697,9683.895973920822,1828.6380503900002,0.001124209,1916.12
292,18.617826,2844672,1389,-0.0024464522,0.033251952,2844672,-0.011685490608215332,6.9621353,9690.742901802063,1845.2151505100003,0.0024492973,1933.69
300,17.971916,2846720,1390,-0.0019987356,0.017333984,2846720,0.11154323816299438,6.9471016,9697.740495443344,1844.9847611500002,0.0018400718,1933.69
301,19.11433,2848768,1391,-0.00019192358,0.01928711,2848768,-0.0032210350036621094,6.9323187,9704.549862861633,1856.47098131,0.0018459435,1945.66
296,15.698019,2850816,1392,-0.002379454,0.013232422,2850816,0.31285083293914795,6.9170747,9711.354181528091,1851.2017929600001,0.001782425,1939.8
294,18.355778,2852864,1393,-0.0013330902,0.034960937,2852864,0.04853475093841553,6.8915663,9718.26974439621,1850.96252422,0.0032124382,1939.8
291,18.97703,2854912,1394,-0.0016630882,0.023046875,2854912,0.006485998630523682,6.8952928,9725.218718767166,1850.7749851799997,0.0022467126,1939.8
300,19.136106,2856960,1395,-6.3776592e-06,0.007080078,2856960,-0.021027684211730957,6.8942413,9732.241463661194,1850.7358238799998,0.001013922,1939.8
301,18.991093,2859008,1396,-0.0019433124,0.040722657,2859008,-0.00444638729095459,6.886331,9739.066385507584,1851.20892094,0.003696143,1939.8
301,19.149456,2861056,1397,0.00025226298,0.017529298,2861056,-0.007739424705505371,6.884594,9745.861086130142,1850.95980439,0.0018546425,1939.8
296,18.85441,2863104,1398,-0.0010607603,0.014355469,2863104,0.011517345905303955,6.9006987,9752.652796268463,1851.12339793,0.0015590664,1939.8
296,18.920668,2865152,1399,-0.0007125305,0.014404297,2865152,-0.004437685012817383,6.919511,9759.555047988892,1850.84452988,0.0015340602,1939.8
301,18.442654,2867200,1400,-0.0020746384,0.03334961,2867200,0.05122953653335571,6.9370484,9766.460196971893,1850.9322670700003,0.0028071792,1939.8
301,15.600817,2869248,1401,-0.0023284678,0.015771484,2869248,0.34746038913726807,6.956388,9773.25050497055,1846.84943894,0.0016851628,1935.73
293,18.799667,2871296,1402,-0.0018844769,0.02451172,2871296,0.0082893967628479,6.9870806,9780.039098262787,1847.0570390700002,0.0022483976,1935.73
299,18.076332,2873344,1403,-0.0012352818,0.022949219,2873344,0.10181242227554321,7.006645,9787.024425029755,1846.78135725,0.002004052,1935.73
296,37.13708,2875392,1404,-0.0031522277,0.029443359,2875392,0.03875774145126343,6.994068,9793.872195243835,1832.82078946,0.0023653838,1920.9
297,19.065147,2877440,1405,0.00019994812,0.0030273437,2877440,0.0038126707077026367,6.9915476,9800.774622440338,1832.8597466699998,0.0006536255,1920.9
297,18.44064,2879488,1406,-0.0007715438,0.03388672,2879488,0.07243138551712036,7.0011244,9807.663864850998,1832.5765341899998,0.0025797551,1920.9
293,18.118904,2881536,1407,-0.0009774441,0.01665039,2881536,0.10014057159423828,7.01893,9814.55093216896,1832.6543739799997,0.0014143209,1920.9
301,19.053913,2883584,1408,-4.196514e-05,0.006640625,2883584,0.03772151470184326,7.027504,9821.520211696625,1832.66033974,0.0008824178,1920.9
302,18.211983,2885632,1409,-0.002511264,0.034521483,2885632,0.16364425420761108,7.0355043,9828.310782909393,1832.86901548,0.0030085864,1920.9
301,19.124659,2887680,1410,-0.001230688,0.013183594,2887680,-0.0028429031372070312,7.0336065,9835.083452939987,1833.26278584,0.0015954921,1921.27
301,52.587666,2889728,1411,-0.00069276674,0.007958984,2889728,0.1249895691871643,7.019187,9841.877023935318,1798.4918037600003,0.0010506563,1884.7
298,33.394657,2891776,1412,-0.0011832252,0.0047851563,2891776,0.1790596842765808,7.0043,9848.665311813354,1778.4151152200002,0.0007708289,1863.71
300,18.843472,2893824,1413,-0.0016821536,0.018945312,2893824,0.059332430362701416,6.9910407,9855.529320955276,1777.94612857,0.0018420226,1863.71
290,18.68816,2895872,1414,-0.00095155917,0.03251953,2895872,0.038276612758636475,6.980915,9862.352359771729,1778.0808994200006,0.0027277493,1863.71
295,17.53564,2897920,1415,-0.0021420403,0.033496093,2897920,0.1750643253326416,6.9784203,9869.412900924683,1771.0230295000001,0.0028477223,1856.24
299,17.649605,2899968,1416,0.00041402839,0.0076660155,2899968,0.08736246824264526,6.971545,9876.342950105667,1770.9829317200004,0.0010750301,1856.24
298,18.610888,2902016,1417,-0.0020738747,0.02836914,2902016,0.020054638385772705,6.961895,9883.179402589798,1770.8046265700002,0.0024295086,1856.24
300,19.206242,2904064,1418,-0.0016912312,0.038183592,2904064,0.07399392127990723,6.946801,9890.048414945602,1770.7480133400002,0.003396146,1856.24
297,16.762833,2906112,1419,-0.0010281329,0.009472656,2906112,0.2687859535217285,6.927471,9896.868126869202,1762.8777226299999,0.0012803383,1848.16
297,18.41355,2908160,1420,-0.0022440152,0.052246094,2908160,0.023853778839111328,6.917361,9903.742730140686,1763.1411267800001,0.0040630065,1848.16
297,18.793697,2910208,1421,-0.0023604305,0.04941406,2910208,0.04651826620101929,6.927764,9910.63136267662,1763.13979548,0.0041640517,1848.16
294,18.63876,2912256,1422,-0.00017495919,0.0105957035,2912256,0.021553397178649902,6.939166,9917.523905992508,1762.66457791,0.0012062575,1848.16
291,18.356045,2914304,1423,-0.002508643,0.025292968,2914304,0.0755692720413208,6.946389,9924.471240520477,1762.7208494699996,0.002490954,1848.16
295,18.296146,2916352,1424,0.00010265321,0.01977539,2916352,0.031967222690582275,6.96045,9931.494703769684,1762.6390615999996,0.002023021,1848.16
295,19.181297,2918400,1425,-0.0019044228,0.038867187,2918400,-0.05086541175842285,6.9677415,9938.417271137238,1762.5284484799997,0.0033282344,1848.16
298,18.323475,2920448,1426,-0.00030012117,0.0075683594,2920448,0.03886443376541138,6.9665537,9945.36273431778,1762.4790806599997,0.0008986963,1848.16
292,19.017315,2922496,1427,-0.0008632477,0.008056641,2922496,0.0030671358108520508,6.97294,9952.224441766739,1763.03021142,0.0012077049,1848.16
291,18.695229,2924544,1428,-0.002663163,0.026611328,2924544,-0.018253564834594727,6.9902725,9959.231198072433,1762.9600444399996,0.0024018472,1848.16
295,18.251068,2926592,1429,-0.00020975029,0.00625,2926592,0.06344956159591675,7.0066185,9966.263817548752,1762.64779295,0.0007171557,1848.16
296,18.732546,2928640,1430,-0.0009257908,0.013378906,2928640,-0.006870150566101074,7.006793,9973.188266038895,1762.7251609499997,0.0014253147,1848.16
