ep_len_mean,policy_loss,explained_variance,n_updates,time_elapsed,policy_entropy,serial_timesteps,fps,total_timesteps,value_loss,ep_reward_mean,approxkl,clipfrac
195.12,0.00036838753,0.9958340879529715,579,3545.6264402866364,1.0476018,1185792,324,1185792,0.62734026,63.31,0.005512358,0.06601562
197.28,0.0024425532,0.9959085648879409,580,3551.9392609596252,1.0421417,1187840,325,1187840,0.62700194,65.6,0.0039669545,0.043652344
195.61,-0.0036956414,0.9934528591111302,581,3558.230499982834,1.0337316,1189888,329,1189888,1.469547,63.64,0.009354802,0.105322264
197.46,-0.00043271593,0.9966195330489427,582,3564.4514532089233,1.0314629,1191936,325,1191936,0.7411359,65.28,0.004653408,0.056005858
197.45,0.0021167684,0.9961208051536232,583,3570.741683959961,1.0278373,1193984,325,1193984,0.7938976,64.43,0.003608084,0.039257813
196.81,-0.0020215122,0.9974121863488108,584,3577.0389306545258,1.0300109,1196032,328,1196032,0.25399694,63.39,0.00525629,0.06435547
198.5,-0.0022555417,0.9976682653650641,585,3583.2804777622223,1.0247276,1198080,330,1198080,0.4019653,64.59,0.0061679776,0.07583008
198.15,-0.004201033,0.9987234788713977,586,3589.475203514099,1.0013536,1200128,334,1200128,0.19181606,64.53,0.0072362707,0.080517575
196.51,0.0020495672,0.9970612532924861,587,3595.6068041324615,0.99152243,1202176,329,1202176,0.33203372,62.67,0.0054873535,0.059277344
198.07,0.0011516517,0.9972924573812634,588,3601.8205032348633,0.98097783,1204224,325,1204224,0.4156261,63.72,0.0048416043,0.05292969
198.89,-0.00081447046,0.9971410885918885,589,3608.1221730709076,0.9698435,1206272,326,1206272,0.4922355,64.8,0.0057196887,0.068115234
200.31,-0.003915895,0.9968348166439682,590,3614.390708208084,0.9593441,1208320,325,1208320,0.5769216,66.16,0.0072233314,0.087939456
201.23,-0.0007069396,0.9988267375156283,591,3620.687070608139,0.95914173,1210368,326,1210368,0.21053295,67.11,0.0057955575,0.072460935
200.8,-0.00462699,0.9986650760984048,592,3626.961470603943,0.9567931,1212416,326,1212416,0.21377401,67.02,0.005405494,0.061328124
201.52,0.00048661474,0.9982073670253158,593,3633.227509021759,0.9415668,1214464,321,1214464,0.5248266,67.22,0.0038998302,0.04423828
204.09,0.0012441201,0.9981493484228849,594,3639.5990884304047,0.9346217,1216512,325,1216512,0.26025128,69.93,0.0055331606,0.06679688
204.49,0.0007576541,0.9968808095436543,595,3645.9005858898163,0.9431898,1218560,335,1218560,0.47736654,69.93,0.0061835214,0.07519531
205.3,0.0010034505,0.9969322115648538,596,3651.9993674755096,0.94121027,1220608,329,1220608,0.56374586,70.14,0.006146047,0.071777344
206.45,0.0026313965,0.9983168803155422,597,3658.22589635849,0.9341976,1222656,331,1222656,0.17027526,70.4,0.0057327286,0.068359375
205.79,0.0036425502,0.997413371456787,598,3664.410600423813,0.9342287,1224704,326,1224704,0.31468925,69.1,0.005423998,0.06665039
208.73,0.0006543516,0.9985572511795908,599,3670.6856133937836,0.9364195,1226752,326,1226752,0.366981,71.89,0.004729142,0.057617188
208.57,0.00115259,0.9967412094119936,600,3676.9554946422577,0.93499756,1228800,328,1228800,0.654855,70.78,0.0044751815,0.050341796
206.08,0.00015927345,0.9981161021860316,601,3683.2010889053345,0.94520056,1230848,331,1230848,0.14816599,67.44,0.0041706064,0.047558594
208.39,-0.0025447456,0.9985988800181076,602,3689.380353450775,0.9580946,1232896,323,1232896,0.31036472,69.52,0.006329924,0.076416016
207.6,-0.009149301,0.9984495110111311,603,3695.7098038196564,0.96556103,1234944,326,1234944,0.2573813,68.18,0.006858426,0.08588867
207.63,0.00012658874,0.9971705409698188,604,3701.9771122932434,0.9736991,1236992,332,1236992,0.58449817,67.9,0.0063269874,0.076660156
209.41,0.0013446249,0.9962900925893337,605,3708.14434838295,0.9626914,1239040,329,1239040,1.1150934,69.45,0.003705537,0.038867187
210.49,0.00017039377,0.9977170242927969,606,3714.3576493263245,0.9409002,1241088,328,1241088,0.24184291,70.77,0.008959958,0.10888672
211.25,0.00013792561,0.9961643957067281,607,3720.5850973129272,0.9189917,1243136,326,1243136,1.2158755,72.2,0.0057790643,0.07011719
213.31,0.001287904,0.9979557390324771,608,3726.8636417388916,0.9081235,1245184,328,1245184,0.41834992,75.28,0.003950555,0.043115236
212.83,0.0012640748,0.9929259549826384,609,3733.094169855118,0.9328927,1247232,328,1247232,0.9083222,74.0,0.006051477,0.07080078
210.29,-0.0004563878,0.9940703501924872,610,3739.32417011261,0.9443259,1249280,326,1249280,0.6789519,70.83,0.005400135,0.061181642
212.74,-0.001393261,0.9963727376889437,611,3745.601159095764,0.9270048,1251328,327,1251328,0.8711319,73.97,0.0068743057,0.082373045
212.82,0.0009925783,0.9961857597809285,612,3751.8542392253876,0.93349314,1253376,326,1253376,0.6022958,73.5,0.004683402,0.055517577
211.06,-0.00082965696,0.9983563190326095,613,3758.121903657913,0.9476768,1255424,331,1255424,0.27663267,71.45,0.006294801,0.07714844
209.31,0.00013906925,0.996124577941373,614,3764.3070828914642,0.9494462,1257472,336,1257472,0.7052626,68.9,0.005532221,0.06723633
208.94,-0.00817432,0.9983191071078181,615,3770.4019203186035,0.9502514,1259520,324,1259520,0.42626196,68.91,0.008713195,0.11054687
209.42,3.836361e-05,0.9985951230628416,616,3776.7076983451843,0.94378966,1261568,325,1261568,0.23206766,69.83,0.0055434527,0.06333008
206.88,0.00081140816,0.9981727516278625,617,3783.003255844116,0.93887055,1263616,327,1263616,0.31396937,66.84,0.0062255645,0.07338867
205.57,0.0027524116,0.9985455991700292,618,3789.252627134323,0.9419874,1265664,330,1265664,0.1701146,65.6,0.0046766098,0.053710938
206.56,-0.0005818937,0.9960892861708999,619,3795.452159166336,0.94094354,1267712,323,1267712,0.98522645,67.17,0.005741384,0.06552734
207.63,0.0014259103,0.99902774754446,620,3801.7935206890106,0.93243754,1269760,327,1269760,0.1218878,69.22,0.0070007793,0.085791014
205.92,-0.0028598537,0.9978945248294622,621,3808.0489752292633,0.9274248,1271808,327,1271808,0.36235362,67.52,0.004699222,0.053466797
204.81,0.001288475,0.9991277760709636,622,3814.3093736171722,0.9301713,1273856,333,1273856,0.15907483,66.96,0.0038574983,0.042919923
206.78,0.00050180696,0.9980734413256869,623,3820.461012840271,0.9312,1275904,328,1275904,0.6371858,69.88,0.003118035,0.034960937
208.9,0.00058089837,0.9976171152666211,624,3826.7057523727417,0.9468182,1277952,328,1277952,0.38702148,73.11,0.0054417946,0.06733398
209.22,-0.0010095488,0.9976522990036756,625,3832.940182685852,0.96219414,1280000,323,1280000,0.9429223,73.79,0.0065721646,0.08154297
209.48,0.0032755632,0.9986908205319196,626,3839.2718341350555,0.9693163,1282048,325,1282048,0.18841167,73.52,0.0066489866,0.082128905
212.03,0.00048245667,0.9980192363727838,627,3845.560086965561,0.9797679,1284096,326,1284096,0.4601942,76.53,0.0071224784,0.0831543
212.83,0.0011042233,0.9983960380777717,628,3851.8269991874695,0.9868231,1286144,323,1286144,0.360026,77.62,0.006053509,0.06694336
212.13,0.000786539,0.9962378253694624,629,3858.1614615917206,0.99826276,1288192,325,1288192,0.9145361,76.24,0.0050888592,0.05649414
211.78,0.00089829054,0.9969842585269362,630,3864.445798635483,1.0200883,1290240,326,1290240,0.49006158,76.01,0.0059551215,0.07084961
210.79,-0.004524236,0.9982662440743297,631,3870.714139699936,1.0317879,1292288,328,1292288,0.2879665,74.75,0.0077140257,0.091845706
214.0,0.00091740786,0.9977372398134321,632,3876.9450376033783,1.0359746,1294336,327,1294336,0.47513407,78.32,0.005292761,0.062060546
211.5,0.0031645056,0.9989971823524684,633,3883.1964399814606,1.0362184,1296384,332,1296384,0.076006435,76.23,0.004789359,0.053857423
209.49,2.6872556e-06,0.9994645090191625,634,3889.3593542575836,1.0237437,1298432,326,1298432,0.05930548,74.14,0.0057643075,0.06611328
206.19,0.0007104202,0.9977474461775273,635,3895.6333220005035,1.0161493,1300480,324,1300480,0.36479574,70.38,0.003556511,0.04008789
205.53,-0.005562343,0.9977993117645383,636,3901.94713139534,1.019176,1302528,330,1302528,0.37281162,70.11,0.00837616,0.104882814
203.79,-0.0012280045,0.9987372511532158,637,3908.137409925461,1.0179965,1304576,328,1304576,0.22580592,68.49,0.006187984,0.06743164
204.5,0.0025384543,0.9980329312384129,638,3914.369902610779,1.0163915,1306624,325,1306624,0.40936574,69.53,0.0057010697,0.068798825
204.18,-0.001754314,0.9972489478532225,639,3920.667167186737,1.0246937,1308672,329,1308672,0.36129344,69.43,0.0061942935,0.07763672
203.42,0.00019528266,0.998241821420379,640,3926.881275177002,1.0228732,1310720,329,1310720,0.26533148,68.78,0.0036405616,0.037597656
203.15,-0.0005800489,0.9990045839222148,641,3933.0947074890137,1.0237157,1312768,323,1312768,0.17669174,68.9,0.0049350923,0.06137695
202.84,0.002201772,0.9978874118532985,642,3939.4234874248505,1.0418429,1314816,331,1314816,0.3155752,68.32,0.005471709,0.06459961
204.64,-0.0044600368,0.9977936113718897,643,3945.608020067215,1.0380862,1316864,325,1316864,0.36405212,69.44,0.006849788,0.079833984
205.85,-0.00036035126,0.998721259413287,644,3951.902722597122,1.0287594,1318912,325,1318912,0.26696286,70.86,0.0057413606,0.06137695
205.49,-3.7708774e-05,0.9989766746293753,645,3958.201216697693,1.0352715,1320960,324,1320960,0.14419386,70.5,0.006134569,0.07280274
206.35,-0.0058026486,0.9981001977575943,646,3964.5143716335297,1.0346886,1323008,325,1323008,0.4543953,71.07,0.0064369985,0.07695313
207.55,-0.00032127352,0.998912422452122,647,3970.80677485466,1.0428271,1325056,324,1325056,0.23028843,72.54,0.006383644,0.079833984
207.09,-0.00055234856,0.9984861093107611,648,3977.1112706661224,1.0473671,1327104,328,1327104,0.3329392,71.29,0.004723542,0.05366211
208.28,0.0012838098,0.9991935878060758,649,3983.3532812595367,1.0582231,1329152,328,1329152,0.17092681,72.32,0.0058272607,0.070214845
212.34,-0.0026834025,0.9983432833105326,650,3989.5953822135925,1.0774724,1331200,324,1331200,0.5206734,76.18,0.00904337,0.11625977
215.4,0.00042912355,0.9973406826611608,651,3995.9162163734436,1.0891573,1333248,331,1333248,0.5782011,78.42,0.005887094,0.067675784
214.96,-0.0064847604,0.9992684858152643,652,4002.101315975189,1.086961,1335296,326,1335296,0.1032662,77.3,0.0076701446,0.087890625
215.79,-0.0018888317,0.9976192081812769,653,4008.369773864746,1.0864046,1337344,321,1337344,0.40716392,77.4,0.006108129,0.076611325
214.78,0.00043954173,0.9987121227895841,654,4014.734317779541,1.0909708,1339392,323,1339392,0.27365917,76.2,0.006671167,0.072021484
219.53,-0.003691882,0.9987730503780767,655,4021.0626871585846,1.0939658,1341440,320,1341440,0.37269732,80.49,0.0062083825,0.080029294
220.34,-0.007215484,0.9991999274934642,656,4027.4583818912506,1.0896459,1343488,327,1343488,0.085252754,80.83,0.008503926,0.103076175
220.02,-0.0068326048,0.9967687600292265,657,4033.7113313674927,1.0724083,1345536,324,1345536,0.5956781,79.82,0.008108469,0.0949707
218.15,0.0023807522,0.9981396930525079,658,4040.0268466472626,1.0431287,1347584,325,1347584,0.18150532,76.72,0.0065588197,0.07451172
217.81,0.0032908164,0.9957856275141239,659,4046.3146007061005,1.048341,1349632,324,1349632,0.78591955,76.37,0.005135564,0.060595702
218.47,0.0001897995,0.9913573851808906,660,4052.6277198791504,1.0566099,1351680,326,1351680,3.1050699,77.09,0.0061743525,0.07402344
217.03,0.0009750834,0.995439846534282,661,4058.9044992923737,1.0706539,1353728,328,1353728,0.68652356,75.05,0.006302708,0.07626953
218.78,-0.0012060445,0.9958340227603912,662,4065.1404802799225,1.078658,1355776,323,1355776,0.9808091,76.22,0.0073302053,0.093652345
221.14,0.00073412247,0.9977409616112709,663,4071.46936750412,1.0792961,1357824,322,1357824,0.46109253,79.79,0.0049673864,0.05883789
221.5,0.0023483937,0.9949334217235446,664,4077.8196177482605,1.079395,1359872,321,1359872,1.7200066,80.57,0.0035400088,0.041552734
222.4,-0.0023998187,0.9968472805339843,665,4084.2026801109314,1.0843444,1361920,324,1361920,0.5141996,81.35,0.0070008,0.087695315
219.13,-0.0015819138,0.9986874803435057,666,4090.5145971775055,1.0916882,1363968,325,1363968,0.20591393,78.27,0.0060631623,0.074121095
222.07,-0.0003082917,0.9967849384993315,667,4096.812112569809,1.0830423,1366016,319,1366016,1.2950933,81.74,0.0051019145,0.061425783
221.38,0.00072948803,0.9985816337866709,668,4103.219636678696,1.0775249,1368064,324,1368064,0.27167305,81.66,0.0046253465,0.05415039
223.1,-0.00012650728,0.999042211973574,669,4109.533692121506,1.0647198,1370112,326,1370112,0.13969555,84.92,0.0054186843,0.066308595
221.46,0.0017976873,0.997492436086759,670,4115.815438747406,1.0646358,1372160,330,1372160,0.26856634,82.77,0.004321714,0.05078125
219.03,-0.0012910829,0.9991656218189746,671,4122.00637960434,1.076882,1374208,322,1374208,0.12640002,80.54,0.0048852833,0.054248046
219.39,6.793802e-05,0.9982670224271715,672,4128.356137275696,1.0751437,1376256,324,1376256,0.36618656,81.81,0.005452629,0.06430664
215.92,-0.0034210258,0.9967355174012482,673,4134.66845202446,1.0564777,1378304,326,1378304,0.75534093,77.63,0.0061322767,0.069042966
218.59,0.00010485089,0.9948323941789567,674,4140.937890052795,1.0467777,1380352,324,1380352,1.7917076,80.12,0.004684177,0.05493164
219.0,-0.0062291175,0.9968279504682869,675,4147.2565677165985,1.0563004,1382400,323,1382400,1.0458163,79.59,0.007081692,0.08041992
223.11,0.0026182113,0.9966008940245956,676,4153.586356639862,1.0636625,1384448,329,1384448,0.92260665,84.09,0.0042004455,0.04638672
221.77,-0.0012196532,0.9953488390892744,677,4159.808307647705,1.0822709,1386496,324,1386496,0.4876306,82.21,0.00700784,0.07446289
219.29,-0.00072620064,0.9984505206812173,678,4166.12805891037,1.0825498,1388544,322,1388544,0.28229603,78.84,0.0048235473,0.051513672
218.49,-0.0001094145,0.9913247087970376,679,4172.4708914756775,1.074697,1390592,331,1390592,1.1238865,76.51,0.0052129114,0.062158205
217.59,-0.0030375316,0.9982131643919274,680,4178.656329393387,1.0745189,1392640,329,1392640,0.26071823,75.14,0.008343072,0.09321289
219.08,0.0012888775,0.9976950178388506,681,4184.867810964584,1.0643559,1394688,320,1394688,0.62321526,76.83,0.006788092,0.07490234
218.51,-0.0046140347,0.9978999670129269,682,4191.262266159058,1.0624516,1396736,328,1396736,0.33388904,76.28,0.006831106,0.08256836
216.55,0.0023794684,0.9981835525250062,683,4197.502705574036,1.0668242,1398784,326,1398784,0.18779953,74.08,0.004506855,0.050634764
213.92,-0.0018257222,0.9978185882791877,684,4203.774116039276,1.0545444,1400832,325,1400832,0.53072965,72.34,0.0073604793,0.089990236
211.62,-0.0023140141,0.9965233029797673,685,4210.0729303359985,1.0341864,1402880,328,1402880,0.31168494,70.82,0.009462418,0.11054687
208.87,-0.00085915683,0.9950803020037711,686,4216.302510261536,1.037162,1404928,324,1404928,1.5946486,68.88,0.00659907,0.07841797
209.21,0.0018117953,0.9953318783082068,687,4222.621816158295,1.0463045,1406976,326,1406976,1.2013396,71.16,0.005892465,0.06660156
206.7,0.0027444528,0.9956235471181571,688,4228.8995633125305,1.0534405,1409024,332,1409024,0.7785839,69.93,0.00606352,0.06987305
205.72,0.00087771507,0.9931096276268363,689,4235.058231830597,1.0661875,1411072,329,1411072,1.2200487,70.16,0.0054031773,0.064404294
205.85,0.0040653953,0.985682250931859,690,4241.276401281357,1.0772235,1413120,325,1413120,1.3376595,70.98,0.004988446,0.06254883
205.01,-0.00051858224,0.9943585218861699,691,4247.566412687302,1.0779095,1415168,321,1415168,1.5497901,70.64,0.004660051,0.05595703
205.3,-0.0004687844,0.9955895156599581,692,4253.931103944778,1.0739092,1417216,329,1417216,0.8846027,72.17,0.0041781655,0.05024414
209.03,0.0012299874,0.9960156176239252,693,4260.157303094864,1.0697547,1419264,326,1419264,1.203901,76.54,0.005084076,0.05961914
209.84,0.0007314566,0.9989741611061618,694,4266.438004255295,1.066028,1421312,324,1421312,0.2225273,76.93,0.005670718,0.067919925
209.18,-0.00074939366,0.99635422648862,695,4272.745558261871,1.0710679,1423360,324,1423360,0.5800743,76.2,0.007876797,0.08984375
206.32,0.0010503413,0.9970150443259627,696,4279.068559646606,1.0875787,1425408,329,1425408,0.5363441,72.86,0.004822118,0.056933593
206.17,0.00061219407,0.9969266101252288,697,4285.279071331024,1.1009808,1427456,326,1427456,0.42667565,71.31,0.0045726113,0.05292969
207.63,-0.0022714464,0.9964581583626568,698,4291.551603794098,1.1165855,1429504,321,1429504,1.0001097,72.42,0.004726716,0.058251955
209.45,0.0018245212,0.9972105196211487,699,4297.929039955139,1.1234305,1431552,322,1431552,1.0051253,75.78,0.0048953732,0.05625
213.65,0.00263731,0.9961366562638432,700,4304.276744842529,1.1113676,1433600,321,1433600,1.2914113,79.94,0.004665615,0.050146483
213.74,-0.0017116634,0.9965958138927817,701,4310.658033370972,1.1187049,1435648,322,1435648,0.7006331,79.37,0.006058378,0.06865235
213.36,-0.0014974484,0.9975238479673862,702,4317.010925292969,1.1298611,1437696,325,1437696,0.33432457,79.4,0.0076080645,0.093408205
209.19,-0.0031919058,0.9981120766606182,703,4323.298139810562,1.1166126,1439744,330,1439744,0.23092504,74.84,0.0080815395,0.09350586
205.21,0.00018082449,0.998424353543669,704,4329.505184412003,1.1112483,1441792,329,1441792,0.13291247,71.95,0.0051487493,0.065136716
206.83,0.0023952576,0.9955689571797848,705,4335.717840671539,1.1123722,1443840,330,1443840,1.503915,74.18,0.006697302,0.08251953
207.84,0.0018681341,0.9973690884653479,706,4341.924228191376,1.1079412,1445888,325,1445888,0.49069843,75.1,0.0058417683,0.068554685
205.71,0.0015663588,0.9971440283115953,707,4348.221800088882,1.1112169,1447936,328,1447936,0.28338224,73.38,0.0056538354,0.06386719
205.09,-0.010620153,0.9985245437128469,708,4354.459376811981,1.1092741,1449984,327,1449984,0.32531446,73.4,0.00770731,0.0890625
204.71,-0.0020951724,0.9981075815157965,709,4360.709245443344,1.1134443,1452032,321,1452032,0.37718424,73.24,0.0076071145,0.08457031
199.74,-0.003094543,0.9978396736551076,710,4367.089581489563,1.1329546,1454080,326,1454080,0.35966262,69.37,0.0068175844,0.08359375
199.57,-0.0036722352,0.9986715503036976,711,4373.369112491608,1.1357148,1456128,326,1456128,0.3128435,70.87,0.0053003016,0.057763673
199.34,0.00034055213,0.9988077110610902,712,4379.650762319565,1.1257102,1458176,327,1458176,0.26777536,71.23,0.005814885,0.06708984
200.09,-0.0027499595,0.9978943385649472,713,4385.906938791275,1.1266922,1460224,331,1460224,0.52171785,73.88,0.0071327714,0.09165039
199.75,-0.0037286594,0.9984088715864345,714,4392.085374355316,1.1281782,1462272,324,1462272,0.28077248,76.08,0.008050154,0.09677734
196.69,0.0008962347,0.9988136591855437,715,4398.40104341507,1.1270189,1464320,323,1464320,0.2006063,74.42,0.003881847,0.04321289
193.37,0.00056738907,0.9982013425324112,716,4404.72588968277,1.1342906,1466368,324,1466368,0.2689633,74.42,0.005395407,0.06591797
191.95,-0.0054372135,0.9987586025381461,717,4411.041947841644,1.1449687,1468416,324,1468416,0.26444432,74.99,0.0072504543,0.08383789
