serial_timesteps,ep_reward_mean,ep_len_mean,policy_loss,approxkl,value_loss,policy_entropy,total_timesteps,clipfrac,n_updates,fps,time_elapsed,explained_variance
1955840,1904.1416851,2000.03,-0.00044397925,0.0006433211,18.54818,6.2997785,1955840,0.0037597655,955,298,6611.051644086838,0.04883617162704468
1957888,1904.1672493799997,2000.03,-0.004320259,0.003297123,18.41605,6.313793,1957888,0.040478516,956,299,6617.916105508804,0.11022740602493286
1959936,1900.5017147199999,1995.92,-0.0008681569,0.0022388,16.207653,6.3242245,1959936,0.024853516,957,298,6624.759110689163,0.29759109020233154
1961984,1900.94789118,1995.92,-0.0010646741,0.0012647915,17.869602,6.3377213,1961984,0.01225586,958,301,6631.633113145828,0.14290529489517212
1964032,1901.00471588,1995.92,-0.0010661304,0.0016394525,19.47835,6.3472924,1964032,0.017089844,959,297,6638.427727937698,0.040458858013153076
1966080,1900.83010319,1995.92,-0.00059149566,0.0014206803,17.11146,6.355931,1966080,0.014355469,960,299,6645.308708429337,0.20323753356933594
1968128,1900.7098642800001,1995.92,-0.0017305628,0.0015478816,17.13967,6.3580794,1968128,0.014013672,961,296,6652.150968074799,0.23330718278884888
1970176,1900.55892348,1995.92,-0.00078339345,0.0012791618,18.91145,6.3542128,1970176,0.011621093,962,299,6659.048723459244,0.058582425117492676
1972224,1887.52355029,1981.92,-0.003831268,0.0022500665,35.9191,6.3682513,1972224,0.025195312,963,300,6665.893062114716,0.07287973165512085
1974272,1887.4337922999996,1981.92,-0.0027443827,0.0018877577,18.579391,6.3796387,1974272,0.019873047,964,304,6672.714205265045,0.10194838047027588
1976320,1887.8442495099998,1981.92,-0.002094626,0.002417108,19.118294,6.3756495,1976320,0.02368164,965,299,6679.447031497955,0.008842706680297852
1978368,1887.53282643,1981.92,-0.0005616929,0.00045717467,19.097897,6.370187,1978368,0.0018066406,966,298,6686.276664495468,0.03435540199279785
1980416,1905.1105176400001,2000.25,-0.0010522706,0.0018284216,19.355824,6.3599973,1980416,0.017285157,967,296,6693.1425240039825,-0.007962584495544434
1982464,1904.62618339,2000.25,-0.0017604266,0.0019522205,19.084494,6.341671,1982464,0.019970704,968,303,6700.057862997055,0.06855016946792603
1984512,1904.91542454,2000.25,-0.0011616874,0.001502882,18.864727,6.319753,1984512,0.011132812,969,296,6706.810212850571,0.017648935317993164
1986560,1905.0967094,2000.25,-7.5716525e-06,0.0017971555,17.215775,6.3104796,1986560,0.015917968,970,300,6713.715153932571,0.1840534210205078
1988608,1895.46576215,1989.91,-0.0010818053,0.0016265468,16.133146,6.307177,1988608,0.014257813,971,301,6720.521569728851,0.26523733139038086
1990656,1889.2398859099997,1983.92,-0.00029556165,0.00077941193,18.655933,6.303069,1990656,0.0036621094,972,302,6727.314857244492,0.07677435874938965
1992704,1899.2114574899992,1994.35,-0.0017196393,0.0018337711,18.210629,6.2979593,1992704,0.018310547,973,298,6734.082054853439,0.05918687582015991
1994752,1899.3362169899995,1994.35,-0.00047653983,0.0011962882,19.229647,6.2953005,1994752,0.010644531,974,304,6740.939085483551,-0.01768171787261963
1996800,1899.7224874699996,1994.35,-0.0010587224,0.0019519847,19.060398,6.300219,1996800,0.022216797,975,299,6747.657252788544,-0.023491501808166504
1998848,1899.8835675799994,1994.35,-0.0014341744,0.0015815,18.715576,6.3106446,1998848,0.01640625,976,304,6754.499649524689,0.04529315233230591
2000896,1899.6483317699997,1994.35,-0.0011068382,0.0023665144,18.266047,6.31241,2000896,0.023779297,977,301,6761.226697206497,0.07156968116760254
2002944,1900.09798304,1994.35,-0.00084516144,0.0016358349,18.991901,6.305091,2002944,0.013720703,978,304,6768.011758565903,0.0052675604820251465
2004992,1900.2007310899999,1994.35,-0.00075239857,0.0015790316,18.517902,6.301972,2004992,0.012890625,979,302,6774.747388124466,-0.008343338966369629
2007040,1900.1696962400001,1994.35,-0.00020191152,0.0012124048,17.712095,6.2967787,2007040,0.008105469,980,297,6781.517635345459,0.07367902994155884
2009088,1900.0390257200002,1994.35,-0.00078601594,0.0013195215,18.114416,6.2880564,2009088,0.0072753904,981,297,6788.409065008163,0.06550371646881104
2011136,1900.15417979,1994.35,-0.00035194267,0.0008918705,18.869728,6.283206,2011136,0.0051757814,982,299,6795.295879364014,0.02896726131439209
2013184,1900.05393176,1994.35,-0.0017409238,0.0018663295,18.697392,6.281977,2013184,0.018359374,983,297,6802.133239030838,-0.003502488136291504
2015232,1900.02593972,1994.35,-0.004415526,0.004587651,17.95924,6.290856,2015232,0.053857423,984,297,6809.017822265625,0.13250267505645752
2017280,1900.15842599,1994.35,-0.0019293621,0.0023310697,19.06548,6.3077703,2017280,0.026123047,985,295,6815.905683040619,-0.019670605659484863
2019328,1911.67788711,2006.08,0.00010934749,0.00092177355,18.885527,6.316407,2019328,0.0047851563,986,298,6822.831496953964,0.0055321455001831055
2021376,1911.89777867,2006.08,-0.0031160666,0.0054099904,18.712788,6.3290453,2021376,0.05986328,987,296,6829.691951036453,0.03570336103439331
2023424,1912.0031633400004,2006.08,-0.00014140877,0.001159063,18.765043,6.34129,2023424,0.0071777343,988,300,6836.592596769333,0.005695164203643799
2025472,1911.9551718100004,2006.08,-0.0015245805,0.002575322,18.91404,6.339688,2025472,0.026171874,989,296,6843.4090168476105,0.00475919246673584
2027520,1912.1743132800004,2006.08,-0.0021226562,0.0022639004,18.141434,6.3407493,2027520,0.023779297,990,296,6850.3195333480835,0.06829410791397095
2029568,1912.0601939700005,2006.08,-0.0013034765,0.0015366233,17.58397,6.3377347,2029568,0.013378906,991,298,6857.223873376846,0.153201162815094
2031616,1912.7464891,2006.08,-0.0006726934,0.0021204192,18.84163,6.343589,2031616,0.02265625,992,295,6864.086667537689,0.024261534214019775
2033664,1912.4532024900002,2006.08,-0.001046573,0.0022277778,18.337185,6.353073,2033664,0.022216797,993,296,6871.026649236679,0.07345855236053467
2035712,1916.1842930099997,2009.39,-0.0009282938,0.002067622,18.684376,6.3697596,2035712,0.020117188,994,296,6877.939594268799,0.03637760877609253
2037760,1916.1488988099998,2009.39,-0.0023478747,0.0018118315,18.24591,6.369078,2037760,0.016748047,995,300,6884.846489906311,0.08950906991958618
2039808,1902.6744727199996,1994.28,-0.0005188669,0.00078079116,36.51618,6.3593936,2039808,0.005566406,996,296,6891.674700021744,0.08789902925491333
2041856,1902.6323370199998,1994.28,-0.00021006718,0.001803613,18.249702,6.3583193,2041856,0.01665039,997,293,6898.589272022247,0.09001773595809937
2043904,1903.0391554299997,1994.28,-0.00023794174,0.0008556906,18.663021,6.353181,2043904,0.005078125,998,296,6905.566229581833,0.05653798580169678
2045952,1902.8520446499997,1994.28,-0.0014195833,0.0020732053,19.140377,6.3472395,2045952,0.020361328,999,298,6912.468266487122,0.005826890468597412
2048000,1903.1518750999999,1994.28,-0.00046793534,0.0013822394,18.938375,6.3520155,2048000,0.013183594,1000,302,6919.325660467148,0.01148974895477295
2050048,1903.4652779199998,1994.28,-0.00078963174,0.0017088559,18.746674,6.366178,2050048,0.018798828,1001,301,6926.096079587936,0.03999131917953491
2052096,1903.2743764,1994.28,-0.0011987968,0.0015778681,17.744915,6.3778663,2052096,0.013085937,1002,299,6932.885830402374,0.1064489483833313
2054144,1885.4630780200002,1974.7,-0.0028720566,0.003400886,37.522743,6.368542,2054144,0.039257813,1003,303,6939.726362943649,-0.03267800807952881
2056192,1885.5742539699997,1974.7,-0.00014190402,0.0022871657,19.02986,6.354492,2056192,0.02421875,1004,298,6946.472272634506,-0.011033773422241211
2058240,1885.2875837599997,1974.7,-0.0037173938,0.004915769,18.662548,6.339819,2058240,0.054638673,1005,298,6953.345730304718,0.055880069732666016
2060288,1885.1483804699997,1974.7,-0.00070751586,0.002045888,18.420216,6.333724,2060288,0.023828125,1006,296,6960.20632147789,0.03140372037887573
2062336,1884.8054827799997,1974.7,-7.708057e-06,0.0007253181,18.631472,6.3439713,2062336,0.0040527345,1007,294,6967.112387895584,0.01387166976928711
2064384,1884.7775155199997,1974.7,-0.00086735946,0.0016428956,18.54597,6.354047,2064384,0.018701172,1008,295,6974.077611446381,0.027968883514404297
2066432,1884.91223612,1974.7,-0.0009849416,0.0025891585,17.37509,6.360636,2066432,0.029785156,1009,303,6981.0084836483,0.12631934881210327
2068480,1885.3365979799999,1974.7,-0.0031164428,0.0031610138,18.328672,6.3784857,2068480,0.03618164,1010,295,6987.762507677078,0.015565931797027588
2070528,1888.8274717799995,1977.95,-0.0009965608,0.0027060846,18.874744,6.4007163,2070528,0.031542968,1011,298,6994.686490058899,0.009846985340118408
2072576,1888.75711976,1977.95,-0.0014846295,0.0014665861,17.858158,6.421136,2072576,0.013574218,1012,300,7001.545034646988,0.13606876134872437
2074624,1888.7886739300002,1977.95,-0.0011436453,0.0014405446,18.70293,6.440928,2074624,0.012597656,1013,302,7008.350918054581,-0.0017931461334228516
2076672,1888.84968682,1977.95,-0.0014542628,0.0021794331,18.557125,6.471823,2076672,0.022753906,1014,298,7015.115334749222,-0.008606195449829102
2078720,1889.0858188099999,1977.95,-0.0010217915,0.001082558,18.808262,6.489155,2078720,0.009277344,1015,302,7021.970623016357,0.006287634372711182
2080768,1888.7991234999997,1977.95,-0.0008475565,0.0014027925,17.969131,6.496868,2080768,0.011865234,1016,304,7028.740822792053,0.09532994031906128
2082816,1888.5449021499996,1977.95,-0.0005935916,0.0007818324,18.914675,6.5116806,2082816,0.0058105467,1017,305,7035.474831342697,0.01937168836593628
2084864,1888.3635204099999,1977.95,-0.002147766,0.0016743481,18.016354,6.5456595,2084864,0.016748047,1018,306,7042.176553487778,0.08626747131347656
2086912,1887.97974149,1977.95,-0.0016409226,0.0011607985,18.798817,6.5548315,2086912,0.009570313,1019,301,7048.862970590591,0.0941973328590393
2088960,1887.92697462,1977.95,-0.001695641,0.0016586634,19.242592,6.5502386,2088960,0.017236328,1020,300,7055.658962726593,0.05649977922439575
2091008,1887.5452226399998,1977.95,-0.0007607339,0.0011846398,18.325083,6.5596304,2091008,0.00913086,1021,302,7062.474574565887,0.05564171075820923
2093056,1887.2278168399998,1977.95,-0.0035988498,0.0028947012,18.235264,6.5662727,2093056,0.037988283,1022,301,7069.248528242111,0.05685234069824219
2095104,1887.02976401,1977.95,-0.0015914688,0.0015656597,18.996006,6.581746,2095104,0.015136719,1023,302,7076.034430503845,-0.023659944534301758
2097152,1870.5768433500002,1961.57,-0.0014929774,0.0015381278,32.90651,6.58225,2097152,0.014746094,1024,300,7082.806497812271,0.20398598909378052
2099200,1870.5026641800002,1961.57,-0.0027261667,0.00291671,18.518944,6.58246,2099200,0.033935547,1025,298,7089.628571987152,0.02677243947982788
2101248,1870.5347634800003,1961.57,1.1489389e-05,0.00039585834,18.740194,6.598024,2101248,0.00068359374,1026,304,7096.493852138519,0.01885122060775757
2103296,1856.46598597,1947.11,-0.0011284275,0.0010040624,36.7733,6.5939455,2103296,0.0075683594,1027,303,7103.226846456528,0.03026658296585083
2105344,1841.2283405100002,1931.28,-0.0019459019,0.0027706916,16.83645,6.572889,2105344,0.031054687,1028,301,7109.981325864792,0.17013299465179443
2107392,1840.8509796699998,1931.28,-0.0036545903,0.0037192672,18.590801,6.571518,2107392,0.04345703,1029,299,7116.77867603302,0.025725364685058594
2109440,1828.57780116,1918.73,-0.0033341907,0.0018026537,37.061684,6.5924277,2109440,0.019042969,1030,297,7123.625607967377,0.03207802772521973
2111488,1828.32808116,1918.73,-0.002339675,0.0032640877,18.206577,6.5981827,2111488,0.03930664,1031,296,7130.517142534256,0.05598783493041992
2113536,1828.2374863300001,1918.73,-0.0021679527,0.001432271,17.744621,6.58769,2113536,0.013378906,1032,293,7137.421078443527,0.13265621662139893
2115584,1828.26484822,1918.73,-0.0013122763,0.0010632707,19.020832,6.576097,2115584,0.007861328,1033,294,7144.38986492157,-0.009444952011108398
2117632,1828.46007932,1918.73,-0.003132352,0.007261063,19.220085,6.5742264,2117632,0.07397461,1034,295,7151.347017765045,-0.01730799674987793
2119680,1828.1104427300002,1918.73,-0.0008105969,0.00084657624,18.731781,6.580663,2119680,0.007373047,1035,291,7158.276859045029,0.04682564735412598
2121728,1828.08234015,1918.73,-0.00065847795,0.0010876673,18.967508,6.5979166,2121728,0.00834961,1036,297,7165.310362100601,0.00248563289642334
2123776,1827.91307287,1918.73,-0.001019939,0.00092792185,18.577839,6.6064544,2123776,0.0073242188,1037,291,7172.192295789719,0.025561213493347168
2125824,1814.0549542699998,1904.19,-0.0012447094,0.0010505045,34.16047,6.6084504,2125824,0.009082031,1038,293,7179.22515130043,0.143815815448761
2127872,1814.26699986,1904.19,-0.00019789347,0.0007637239,18.613522,6.6110168,2127872,0.005859375,1039,298,7186.2150349617,0.01358109712600708
2129920,1814.16163248,1904.19,-0.0014229994,0.0022123076,18.228153,6.6155663,2129920,0.023779297,1040,296,7193.085428953171,0.022475600242614746
2131968,1814.1895399399998,1904.19,-0.0036263508,0.0030722248,18.254791,6.618589,2131968,0.039257813,1041,296,7199.997672557831,0.07691425085067749
2134016,1814.3216407999998,1904.19,-0.0009992069,0.0012206701,18.720629,6.618827,2134016,0.0107421875,1042,299,7206.918112516403,0.00994044542312622
2136064,1814.68681534,1904.19,-0.0036266502,0.0021213477,18.209877,6.629696,2136064,0.024902344,1043,297,7213.763266801834,0.08428323268890381
2138112,1814.6728718500003,1904.19,-0.0027222002,0.0047125556,18.656103,6.640027,2138112,0.055615235,1044,301,7220.638990163803,0.0268704891204834
2140160,1814.5729925,1904.19,-0.0038538266,0.0033631031,18.07183,6.65838,2140160,0.038378906,1045,305,7227.441977977753,0.09640324115753174
2142208,1814.94082598,1904.19,-0.00037382403,0.0009306326,18.927643,6.6691337,2142208,0.0041503906,1046,301,7234.155651092529,-0.014562845230102539
2144256,1815.0387443900001,1904.19,-0.0015293399,0.0023548184,18.816261,6.6691847,2144256,0.02475586,1047,305,7240.949827432632,0.03704959154129028
2146304,1793.7349095999996,1882.53,-0.0012400306,0.00068923866,33.35629,6.6640043,2146304,0.0026855469,1048,303,7247.65944647789,0.19676393270492554
2148352,1798.05334875,1886.64,-0.0015173082,0.0014909103,19.117743,6.6586103,2148352,0.011035156,1049,298,7254.417263269424,0.016523897647857666
2150400,1798.07337841,1886.64,-0.00172882,0.0032386265,16.613625,6.6600647,2150400,0.03754883,1050,306,7261.268934011459,0.21966606378555298
2152448,1777.1414856600004,1864.87,-0.0018563282,0.00148664,26.413174,6.6493225,2152448,0.011328125,1051,305,7267.960076093674,0.424119770526886
2154496,1742.3822147700002,1828.8,-0.0019356983,0.0018809426,52.05086,6.635737,2154496,0.017773438,1052,306,7274.671481847763,0.12866753339767456
2156544,1756.16538899,1842.8,-0.00015898477,0.0007416855,18.58274,6.6261277,2156544,0.0040527345,1053,299,7281.34964966774,0.09855997562408447
2158592,1756.3394967900003,1842.8,-0.00074882933,0.00055027485,15.957149,6.635573,2158592,0.0041503906,1054,303,7288.190918445587,0.226556658744812
2160640,1756.02938037,1842.8,-0.001984561,0.0019146185,18.235622,6.6354456,2160640,0.016015625,1055,298,7294.942116737366,0.11482077836990356
2162688,1755.7648647199999,1842.8,-0.0026887122,0.0019268099,17.687897,6.640184,2162688,0.019628907,1056,298,7301.809661388397,0.13037323951721191
2164736,1745.65063521,1832.27,-0.0008102174,0.0008148416,17.821987,6.6507416,2164736,0.00546875,1057,298,7308.675713062286,0.16560834646224976
2166784,1730.2519925000001,1815.98,-0.00042882282,0.00086119416,36.27918,6.639824,2166784,0.0044433596,1058,299,7315.533695697784,0.10011351108551025
2168832,1730.13396474,1815.98,-0.0010845561,0.0014661014,19.027143,6.638059,2168832,0.013867187,1059,293,7322.3707320690155,0.014058530330657959
2170880,1739.95566594,1826.32,-0.0007419772,0.0015749898,18.86729,6.6487093,2170880,0.015576172,1060,300,7329.356345653534,0.02703273296356201
2172928,1746.1065829999998,1832.31,-0.0020899437,0.0029556812,17.904875,6.6602693,2172928,0.03803711,1061,302,7336.178936004639,0.14822012186050415
2174976,1746.23838467,1832.31,-0.000968121,0.0022002351,18.947426,6.666246,2174976,0.020947266,1062,300,7342.945016622543,0.013712048530578613
2177024,1746.3574893299997,1832.31,-0.0015859075,0.002339348,18.873405,6.683882,2177024,0.025927734,1063,296,7349.761158466339,0.024267911911010742
2179072,1746.0883735799998,1832.31,-0.0012950494,0.0013837982,18.562756,6.6917634,2179072,0.012792969,1064,296,7356.678369522095,0.06899487972259521
2181120,1746.3508707499998,1832.31,-0.00024712243,0.0009644415,17.69064,6.6919794,2181120,0.006787109,1065,294,7363.594659090042,0.08888816833496094
2183168,1746.9950321899998,1832.31,-0.0036380538,0.003798324,18.026161,6.6958456,2183168,0.04472656,1066,300,7370.538929462433,0.10499846935272217
2185216,1746.9536888799996,1832.31,-0.0023666727,0.0026034452,19.17589,6.7028046,2185216,0.031103516,1067,299,7377.351768255234,-0.04214441776275635
2187264,1747.28227436,1832.31,-0.0020180396,0.0018618219,19.066341,6.705078,2187264,0.016748047,1068,300,7384.191754102707,-0.0037320852279663086
2189312,1747.2048964599996,1832.31,-0.0015353671,0.0017662098,18.47592,6.701495,2189312,0.01796875,1069,305,7390.998514413834,0.07043462991714478
2191360,1746.8274163499998,1832.31,-0.0009902815,0.0013151937,18.541636,6.7026763,2191360,0.012402344,1070,300,7397.701475858688,0.025249719619750977
2193408,1746.81367183,1832.31,-0.0057092668,0.002826571,15.777013,6.722745,2193408,0.03276367,1071,303,7404.529775381088,0.25419533252716064
2195456,1746.7579750899997,1832.31,-0.001429989,0.0011579103,17.21077,6.7388434,2195456,0.009570313,1072,299,7411.285051584244,0.21920573711395264
2197504,1743.3978516699997,1829.06,-0.0022859043,0.0012336441,17.443233,6.738581,2197504,0.009423828,1073,297,7418.121541500092,0.130001962184906
2199552,1743.1768808099996,1829.06,-0.0017165467,0.0022913578,18.453701,6.741661,2199552,0.025341798,1074,297,7425.0056920051575,0.06061476469039917
2201600,1742.6846015099998,1829.06,-0.0013545976,0.002227897,18.498922,6.740532,2201600,0.024414062,1075,297,7431.887095451355,0.08397263288497925
