ep_reward_mean,policy_loss,total_timesteps,policy_entropy,explained_variance,n_updates,approxkl,ep_len_mean,serial_timesteps,time_elapsed,clipfrac,value_loss,fps
72.06,0.0017196534,1138688,0.1329147,0.9946866263635457,556,0.0066050948,169.6,1138688,3338.6488678455353,0.08134766,1.2469366,346
72.12,-0.0006855332,1140736,0.12520167,0.9958043084479868,557,0.0060840836,169.94,1140736,3344.5668511390686,0.07485352,0.7962003,356
69.43,3.4075347e-05,1142784,0.11744759,0.9895717371255159,558,0.0065066842,167.96,1142784,3350.3070044517517,0.085595705,2.1955502,348
70.51,-0.0045232982,1144832,0.10247184,0.9967166634742171,559,0.009785932,169.1,1144832,3356.185156583786,0.113378905,0.97007036,352
72.61,0.00025856457,1146880,0.0903479,0.9956469484604895,560,0.0055388995,169.57,1146880,3362.0050971508026,0.06518555,0.85972536,348
73.1,0.0020044835,1148928,0.09058829,0.9942413219250739,561,0.0041291467,169.1,1148928,3367.87993311882,0.048535157,1.0224726,344
72.36,0.0028303089,1150976,0.08862333,0.9956660219468176,562,0.005067466,167.56,1150976,3373.823250055313,0.058300782,0.64754325,349
74.07,0.0018511217,1153024,0.077087656,0.9889643592759967,563,0.0060271886,166.5,1153024,3379.6932768821716,0.07109375,3.4448075,348
71.95,-0.0008220067,1155072,0.0772955,0.9886279376223683,564,0.0054702545,162.95,1155072,3385.5668420791626,0.06777344,2.0440218,358
69.29,-0.0036600288,1157120,0.08584693,0.9965225076302886,565,0.009878381,160.36,1157120,3391.284650325775,0.1215332,0.66462004,351
68.52,-0.0018104177,1159168,0.07842185,0.99529640795663,566,0.004515098,159.23,1159168,3397.117603302002,0.05341797,1.0394528,346
70.6,-0.00011654249,1161216,0.07197284,0.9917145734652877,567,0.004653036,161.49,1161216,3403.038165330887,0.05522461,2.1615977,345
70.35,-0.010184651,1163264,0.0682465,0.996639795601368,568,0.008948878,160.92,1163264,3408.972760438919,0.12241211,0.7631873,348
69.44,0.0028424573,1165312,0.06189298,0.9966980745084584,569,0.0052274927,161.0,1165312,3414.859667778015,0.06015625,0.49927378,349
67.32,-0.0014302402,1167360,0.048805054,0.9923304175026715,570,0.008640761,159.24,1167360,3420.718474626541,0.10126953,0.9901269,355
64.25,0.003834565,1169408,0.03966056,0.9921357901766896,571,0.0056818994,157.25,1169408,3426.4826316833496,0.06411133,1.6595482,348
68.11,-0.00090316136,1171456,0.039022733,0.9964380525052547,572,0.006270035,159.71,1171456,3432.360470533371,0.07851563,0.95858204,347
70.2,-0.0021839652,1173504,0.03650908,0.993433739989996,573,0.0059500197,160.77,1173504,3438.2504563331604,0.07060547,1.3586856,350
70.74,7.8440724e-05,1175552,0.022622166,0.9976154025644064,574,0.007012961,160.97,1175552,3444.0973510742188,0.08320312,0.4798487,349
69.62,0.0031688367,1177600,0.008989369,0.9943871414288878,575,0.0075417445,159.89,1177600,3449.9569611549377,0.08896484,0.9443387,355
71.4,0.00015958234,1179648,0.014926526,0.9931736597791314,576,0.007114156,162.55,1179648,3455.716338157654,0.08862305,2.1857195,347
69.55,-0.0031996283,1181696,0.03237947,0.9950465057045221,577,0.010276919,160.91,1181696,3461.612101793289,0.1269043,0.7256006,350
71.61,0.00061043527,1183744,0.045360774,0.9962954786606133,578,0.006459466,163.12,1183744,3467.4567909240723,0.06987305,0.74644864,349
75.1,-0.0009400095,1185792,0.03538221,0.9952496392652392,579,0.0059779114,166.0,1185792,3473.3263325691223,0.066064455,1.3099381,347
76.06,-0.0006190425,1187840,0.0160623,0.9967716932296753,580,0.005841867,168.15,1187840,3479.2153537273407,0.07402344,0.9416113,349
71.1,0.0020990695,1189888,0.015031746,0.9924132199957967,581,0.006556896,165.43,1189888,3485.080117702484,0.080761716,1.0043578,361
72.52,0.0022616892,1191936,0.024749152,0.9963435970712453,582,0.0063495203,166.74,1191936,3490.750611782074,0.074560545,0.8574643,347
71.97,-0.0006795376,1193984,0.02536771,0.9967228402383626,583,0.0067402637,165.62,1193984,3496.6444017887115,0.08242188,0.49367395,352
71.19,0.0034183506,1196032,0.0026674506,0.9944229731336236,584,0.008657264,164.28,1196032,3502.4499804973602,0.10200195,1.6852543,347
73.74,-0.0016672623,1198080,-0.015778821,0.9965264904312789,585,0.0068057887,166.96,1198080,3508.343724489212,0.08457031,0.7311611,350
74.49,0.00014484244,1200128,-0.013151562,0.9968126993626356,586,0.005829544,167.51,1200128,3514.1944496631622,0.06967773,0.7832538,356
71.57,-0.0011518766,1202176,-0.013831442,0.9965305721852928,587,0.0062005734,165.2,1202176,3519.9399225711823,0.075488284,0.6848525,353
71.11,-0.003909242,1204224,-0.020024933,0.9939516498707235,588,0.011891359,163.64,1204224,3525.732260942459,0.12426758,1.4207127,349
75.31,-0.008605434,1206272,-0.021677922,0.9961401366163045,589,0.008011248,167.24,1206272,3531.5905554294586,0.10449219,1.0416954,351
74.83,0.0014256198,1208320,-0.034228336,0.9967100021895021,590,0.0073966137,165.56,1208320,3537.426027774811,0.08491211,0.73222846,352
76.87,0.0017418718,1210368,-0.041752987,0.9959133714437485,591,0.0056746146,166.35,1210368,3543.241963624954,0.070410155,0.87969625,355
72.29,-0.0019881264,1212416,-0.032952547,0.9961594212800264,592,0.0062769824,162.06,1212416,3549.000999689102,0.07382812,0.7642722,360
72.77,0.00048088765,1214464,-0.020653423,0.9976570424623787,593,0.007644563,161.17,1214464,3554.6867570877075,0.096142575,0.46177745,351
69.06,0.0005638112,1216512,-0.011386479,0.995000237133354,594,0.0067787482,158.85,1216512,3560.51007604599,0.08105469,0.84230393,356
71.73,0.0020213923,1218560,-0.010238513,0.9944472410716116,595,0.007770674,160.32,1218560,3566.262274503708,0.10073242,1.293757,350
67.23,-0.00091608614,1220608,-0.006804633,0.9959855177439749,596,0.00816576,157.14,1220608,3572.1152980327606,0.09804688,0.7517121,357
67.13,7.638017e-05,1222656,-0.010148456,0.9937275359407067,597,0.0075267702,156.77,1222656,3577.8541326522827,0.087890625,1.5232852,358
67.1,0.0012381889,1224704,-0.01559593,0.9885950200259686,598,0.0061757774,158.04,1224704,3583.5636298656464,0.07519531,3.024928,353
66.7,-0.00013238253,1226752,-0.010376768,0.9956717151217163,599,0.0068040127,158.47,1226752,3589.355014562607,0.08325195,0.6899421,354
67.91,-1.7322891e-05,1228800,-0.008341125,0.9939170456491411,600,0.008073481,159.64,1228800,3595.1358342170715,0.09296875,1.2039691,351
65.91,0.00023756456,1230848,-0.010170892,0.9895898681133986,601,0.0064363577,159.46,1230848,3600.975561141968,0.08041992,1.709905,350
65.37,-0.00088125217,1232896,-0.01061144,0.9961006252560765,602,0.004082944,159.28,1232896,3606.820358991623,0.043652344,0.73673534,351
67.58,0.00019179482,1234944,-0.021709388,0.9959379341453314,603,0.006234316,160.87,1234944,3612.6455886363983,0.07553711,1.2021562,353
68.6,0.0020314374,1236992,-0.03145022,0.9956706776283681,604,0.00493597,161.66,1236992,3618.4478697776794,0.057421874,0.6441645,356
63.99,-0.0029916442,1239040,-0.041448373,0.9971424208488315,605,0.009296836,158.01,1239040,3624.1926522254944,0.106054686,0.53156316,354
66.13,-0.00031264365,1241088,-0.046149194,0.996508373413235,606,0.0068718316,159.94,1241088,3629.976450443268,0.07583008,0.9366983,348
64.99,-0.00078051654,1243136,-0.039700545,0.9971953656058758,607,0.007594307,159.66,1243136,3635.855211019516,0.08979492,0.48063725,352
66.51,-0.00083455595,1245184,-0.027584646,0.9919667104259133,608,0.0060689533,161.68,1245184,3641.6661324501038,0.07333984,1.8070767,356
68.62,0.0014702101,1247232,-0.020795126,0.9719946794211864,609,0.007911358,163.54,1247232,3647.417450428009,0.08295898,6.396531,360
72.5,0.0017231226,1249280,-0.03009269,0.9907792303711176,610,0.007677225,167.74,1249280,3653.107366323471,0.06547852,2.6776748,351
71.53,0.001340042,1251328,-0.030898297,0.992966921068728,611,0.0065015503,166.67,1251328,3658.9452316761017,0.0746582,1.3864712,357
71.64,-0.008297871,1253376,-0.016515879,0.9594207145273685,612,0.012840448,168.35,1253376,3664.678629875183,0.12612304,8.191294,354
72.26,0.0021237219,1255424,-0.003989885,0.9933312288485467,613,0.0061456286,169.42,1255424,3670.4542274475098,0.072460935,1.4529188,355
69.46,0.0014146517,1257472,0.012134148,0.9956805468536913,614,0.0048582917,168.11,1257472,3676.2138316631317,0.057373047,0.74742085,358
70.15,0.0010323727,1259520,0.020793976,0.9957858086563647,615,0.006158488,167.79,1259520,3681.928405046463,0.0703125,0.7609048,351
68.32,-0.00071293453,1261568,0.014203494,0.9978556027635932,616,0.0068540447,165.61,1261568,3687.759742975235,0.08227539,0.37205335,349
66.23,-0.0032045792,1263616,0.014898768,0.9963756005745381,617,0.009360772,163.1,1263616,3693.6247737407684,0.107373044,0.72793734,356
65.79,-0.0012074393,1265664,0.02366809,0.9971693858969957,618,0.008117083,160.65,1265664,3699.3691277503967,0.10126953,0.57182634,355
63.42,0.0025340973,1267712,0.024325393,0.99577921256423,619,0.005210036,159.64,1267712,3705.129133462906,0.06430664,1.0294904,353
64.97,0.0017299417,1269760,0.02021102,0.9967686457093805,620,0.005839967,158.68,1269760,3710.918551683426,0.067675784,0.5706483,363
64.15,0.0005531374,1271808,0.019407505,0.9962627824861556,621,0.0061297165,156.98,1271808,3716.556764602661,0.077783205,0.5060173,351
63.68,-0.002556427,1273856,0.013519207,0.9959913864731789,622,0.008722659,156.94,1273856,3722.3873059749603,0.093603514,0.67417425,357
65.79,-0.0011264138,1275904,0.016320903,0.9961705396417528,623,0.007844976,158.57,1275904,3728.118059873581,0.09624024,0.89530784,354
64.6,0.0047160783,1277952,0.0066442788,0.9964945055544376,624,0.005580921,157.7,1277952,3733.890295982361,0.063085936,0.46177626,352
65.46,0.0006058263,1280000,-0.0029587515,0.994032334536314,625,0.007269677,157.87,1280000,3739.7011539936066,0.09462891,1.7900374,354
65.23,0.00083109795,1282048,-0.0153744845,0.9914164673537016,626,0.0053151664,158.7,1282048,3745.4831206798553,0.062841795,2.3126197,357
66.31,0.002562163,1284096,-0.02673338,0.9953831052407622,627,0.0060525704,159.1,1284096,3751.2072880268097,0.07348633,1.0886678,352
66.56,0.0016883127,1286144,-0.032775443,0.9953359207138419,628,0.00662793,159.74,1286144,3757.0159153938293,0.07875977,1.1126834,353
70.11,-0.00024625025,1288192,-0.039753746,0.9959281641058624,629,0.0050188536,162.61,1288192,3762.8154656887054,0.059912108,1.2809021,352
72.01,0.00085718033,1290240,-0.041469853,0.9974267419893295,630,0.008800732,162.81,1290240,3768.6273679733276,0.103466794,0.5360392,351
72.15,-0.00014211184,1292288,-0.046278097,0.9961886717937887,631,0.007925436,162.04,1292288,3774.4550206661224,0.096191406,0.73537344,366
75.72,0.0034922021,1294336,-0.047101863,0.9968029838055372,632,0.0071506836,164.54,1294336,3780.0428347587585,0.08408203,0.7978865,351
74.66,0.0026939376,1296384,-0.05226671,0.9944967646151781,633,0.0065735616,164.34,1296384,3785.866985321045,0.07890625,0.9379983,352
75.61,0.0020514557,1298432,-0.060836844,0.9955696184188128,634,0.007898761,163.77,1298432,3791.684266805649,0.091992185,1.1630566,352
75.38,0.0013854078,1300480,-0.065284155,0.9985491089755669,635,0.007377488,162.76,1300480,3797.505258321762,0.09287109,0.23699145,357
76.51,0.0013704208,1302528,-0.06926543,0.997582949930802,636,0.01005681,163.35,1302528,3803.241018295288,0.11357422,0.7053526,355
73.18,0.001497634,1304576,-0.08043423,0.9986750754760578,637,0.004913534,160.06,1304576,3809.007449865341,0.05605469,0.31644174,356
74.44,0.0004696343,1306624,-0.08519982,0.9972388534806669,638,0.0072372407,161.07,1306624,3814.746882200241,0.08847656,0.6457647,352
77.08,0.00047457786,1308672,-0.09408303,0.9955826010555029,639,0.007823339,163.65,1308672,3820.5529510974884,0.089941405,1.2520939,350
74.09,-0.00029233086,1310720,-0.10163818,0.9945187964476645,640,0.007796619,161.46,1310720,3826.397599220276,0.09038086,0.96525395,359
76.46,0.0024090155,1312768,-0.0887746,0.9983712173998356,641,0.0065619485,163.19,1312768,3832.0954763889313,0.0765625,0.48980913,354
76.15,0.00090934813,1314816,-0.08895785,0.9948246916756034,642,0.009243572,162.79,1314816,3837.8799946308136,0.11328125,1.3108599,358
75.45,-0.0024895812,1316864,-0.0971788,0.9969681946095079,643,0.007355777,163.33,1316864,3843.592248916626,0.083740234,0.67829293,361
77.14,-0.00281911,1318912,-0.09963192,0.9980107636656612,644,0.009022465,164.75,1318912,3849.2611310482025,0.11279297,0.6107141,346
78.21,0.0007702497,1320960,-0.10152759,0.995959079824388,645,0.0077713775,165.81,1320960,3855.1762375831604,0.10024414,1.380531,354
79.07,-0.0033880514,1323008,-0.10618421,0.9973461662884802,646,0.0074617825,166.95,1323008,3860.949145555496,0.09765625,0.6001682,353
78.11,0.0027457755,1325056,-0.107436344,0.9973319401033223,647,0.007313351,166.17,1325056,3866.7372443675995,0.087841794,0.6558525,353
77.63,0.00093377416,1327104,-0.09773756,0.9977562997955829,648,0.005650546,165.54,1327104,3872.535668373108,0.07348633,0.5252989,362
77.16,0.0002740928,1329152,-0.09251674,0.9988863443722948,649,0.008532422,164.65,1329152,3878.184792995453,0.0987793,0.2297121,360
74.36,-0.0017494487,1331200,-0.089551575,0.9967162020038813,650,0.0078851255,162.21,1331200,3883.864459514618,0.09516601,0.44626182,358
79.69,0.0028823323,1333248,-0.09174831,0.993728338740766,651,0.0071599595,167.19,1333248,3889.586833000183,0.08701172,2.8187344,348
75.12,-0.0031168521,1335296,-0.08309691,0.996557192876935,652,0.008953193,163.15,1335296,3895.4673097133636,0.10048828,0.47633058,360
72.07,-0.0010246172,1337344,-0.070612974,0.9973572415765375,653,0.006684658,160.85,1337344,3901.157187461853,0.08544922,0.77306145,357
69.35,0.00066697644,1339392,-0.06434797,0.9966561547480524,654,0.006382509,159.2,1339392,3906.8882744312286,0.07285156,0.58801985,365
67.79,0.0041757603,1341440,-0.05586207,0.9963950060773641,655,0.009120188,157.59,1341440,3912.48952293396,0.11020508,0.87151927,353
70.26,0.0026985733,1343488,-0.05327518,0.9953271802514791,656,0.0070117787,159.39,1343488,3918.279284477234,0.08383789,1.2821323,353
72.5,0.00034726964,1345536,-0.047988907,0.9947117124684155,657,0.006265653,161.51,1345536,3924.079981327057,0.07758789,1.6010716,348
74.86,0.0016286846,1347584,-0.04502049,0.997431845869869,658,0.0054041157,163.82,1347584,3929.956065416336,0.065625,0.6086353,353
69.16,-0.0010991163,1349632,-0.05742245,0.9980614540399984,659,0.0058951676,158.78,1349632,3935.75367975235,0.06928711,0.461735,353
72.73,0.0014115695,1351680,-0.059008043,0.9979291963391006,660,0.0051607694,162.08,1351680,3941.5436413288116,0.06171875,0.5092574,360
73.63,0.0015606231,1353728,-0.053488094,0.9984673054423183,661,0.006594985,162.45,1353728,3947.229808330536,0.08208008,0.2965958,355
76.18,0.0018189636,1355776,-0.04876577,0.9973380595911294,662,0.005219293,164.55,1355776,3952.987336874008,0.063085936,0.7436124,353
77.8,0.0028833174,1357824,-0.046901204,0.9967731547076255,663,0.0066761337,166.3,1357824,3958.7883191108704,0.07670899,0.9276557,356
75.86,0.002724297,1359872,-0.05092173,0.997485799016431,664,0.007048947,164.36,1359872,3964.536386489868,0.08588867,0.3396,351
75.4,-0.0008126137,1361920,-0.06016863,0.9967243422288448,665,0.0071896287,163.74,1361920,3970.3581149578094,0.08334961,0.7460097,352
76.6,0.003240817,1363968,-0.061929125,0.9979165703989565,666,0.0072328784,165.05,1363968,3976.1657502651215,0.086083986,0.5110086,351
76.61,0.0035611987,1366016,-0.068070725,0.9966259940993041,667,0.0046630213,164.76,1366016,3981.9871406555176,0.0546875,0.7058158,363
73.57,-0.0024714493,1368064,-0.08049105,0.9980475332122296,668,0.009620884,161.81,1368064,3987.618175983429,0.11928711,0.29532903,357
76.13,0.0025041571,1370112,-0.08777279,0.9940527263097465,669,0.00624032,164.11,1370112,3993.353690624237,0.07719727,1.5598323,350
75.48,0.0024595598,1372160,-0.07906373,0.9974690249655396,670,0.0048670247,163.16,1372160,3999.2022902965546,0.057128906,0.6395675,355
73.91,-0.003189658,1374208,-0.064884596,0.9937525698915124,671,0.0076709995,161.1,1374208,4004.9727437496185,0.09477539,1.3456025,356
76.76,0.00030183312,1376256,-0.06857296,0.9958112849853933,672,0.0073409094,163.8,1376256,4010.7242364883423,0.09438477,1.5664961,349
77.81,0.0017904891,1378304,-0.07893883,0.9971097544766963,673,0.005436312,165.48,1378304,4016.5822360515594,0.0647461,0.89632595,354
75.68,0.001166914,1380352,-0.07325693,0.9956250083632767,674,0.006754504,163.33,1380352,4022.360244035721,0.08251953,0.93417037,356
77.14,0.00026488438,1382400,-0.06943909,0.997387076029554,675,0.009901261,164.14,1382400,4028.106161594391,0.12231445,0.7348534,357
78.9,0.0038481124,1384448,-0.071272835,0.9966830520424992,676,0.008843452,164.5,1384448,4033.8368945121765,0.100097656,0.59775686,355
78.75,0.0016929306,1386496,-0.07388666,0.9973979475907981,677,0.0061926497,164.1,1386496,4039.6068811416626,0.07763672,0.7794887,354
80.43,-0.00077472406,1388544,-0.079851046,0.9948025420308113,678,0.005546968,165.71,1388544,4045.386599302292,0.06508789,1.7932308,348
79.57,0.0025396724,1390592,-0.075592324,0.9963745137210935,679,0.0069227875,165.64,1390592,4051.2691464424133,0.084667966,0.96854687,355
75.16,-0.001013634,1392640,-0.0644277,0.9962385632097721,680,0.0080049075,162.05,1392640,4057.0320956707,0.10175781,0.9653921,357
75.52,-0.0033036806,1394688,-0.056379072,0.9984027143800631,681,0.013063443,161.12,1394688,4062.7609152793884,0.14379883,0.2845368,351
77.7,0.0015855345,1396736,-0.04251533,0.996418469818309,682,0.005338843,163.61,1396736,4068.583295583725,0.0625,1.0935364,348
76.93,0.001827047,1398784,-0.040162027,0.9989020028151572,683,0.006099689,162.92,1398784,4074.4642844200134,0.07260742,0.26960614,353
78.96,0.0004666117,1400832,-0.04518772,0.997961324872449,684,0.007167393,165.94,1400832,4080.266973257065,0.091748044,0.4586599,352
79.22,-0.00092506764,1402880,-0.05233078,0.998107111081481,685,0.0100885695,165.87,1402880,4086.0779871940613,0.12700196,0.46959704,355
75.96,-0.00735742,1404928,-0.053032387,0.9982307392638177,686,0.008686404,163.46,1404928,4091.839348077774,0.10039063,0.40942317,358
78.06,0.0011027954,1406976,-0.057353128,0.9953036652877927,687,0.0054987236,164.75,1406976,4097.558799028397,0.06743164,1.6463687,347
78.76,-0.0010323134,1409024,-0.054172415,0.9977597573306412,688,0.0074068354,165.88,1409024,4103.460155725479,0.0909668,0.42044052,353
81.41,0.0012432788,1411072,-0.045082785,0.9931071922183037,689,0.0076146103,168.97,1411072,4109.259780168533,0.0902832,2.8440814,343
76.18,-0.0007169338,1413120,-0.02747817,0.9954618462361395,690,0.009306205,164.46,1413120,4115.224064350128,0.11020508,0.68930894,356
75.18,0.0015308482,1415168,-0.026536008,0.9983262895839289,691,0.008710749,163.56,1415168,4120.972515106201,0.10727539,0.33413988,356
75.72,-0.0027671023,1417216,-0.029488761,0.9979396522976458,692,0.007195619,162.97,1417216,4126.7263441085815,0.09091797,0.6567694,349
