serial_timesteps,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean,policy_loss,clipfrac,fps,approxkl,n_updates,explained_variance,value_loss,time_elapsed
2695168,7.2341576,2695168,1681.8304952499998,1763.04,-0.00043186074,0.0105957035,302,0.001066714,1316,0.12807810306549072,34.39299,8952.959102869034
2697216,7.230027,2697216,1682.4152301099998,1763.04,-0.0018232422,0.016552735,301,0.0014957364,1317,0.01654762029647827,18.718163,8959.740719795227
2699264,7.2256975,2699264,1678.4651862599997,1758.99,-0.00036722445,0.017578125,298,0.001619152,1318,0.2642115354537964,15.383026,8966.535582065582
2701312,7.2156763,2701312,1678.28642561,1758.99,-0.0014079103,0.014746094,302,0.0014952018,1319,0.11212354898452759,17.182407,8973.403528928757
2703360,7.209876,2703360,1685.3103365899997,1766.4,-0.0046384344,0.035107423,304,0.0028819675,1320,0.2985750436782837,15.024857,8980.171970129013
2705408,7.221691,2705408,1685.7544745100001,1766.4,-0.0051059825,0.04526367,305,0.004161377,1321,0.10179543495178223,18.129774,8986.907906532288
2707456,7.236328,2707456,1685.8765285999998,1766.4,-0.001911652,0.025097657,305,0.0021200904,1322,0.06472653150558472,18.785404,8993.612991333008
2709504,7.24114,2709504,1685.4192762,1766.4,-0.0015205631,0.037109375,303,0.0027488167,1323,0.04473203420639038,18.446686,9000.315869808197
2711552,7.2413225,2711552,1676.5400441699999,1757.42,-0.0002227532,0.0048828125,299,0.00063062715,1324,0.20288443565368652,47.521255,9007.060862779617
2713600,7.2287865,2713600,1676.57741713,1757.42,-0.0013714047,0.015917968,299,0.0016451953,1325,0.0312080979347229,18.283827,9013.898965835571
2715648,7.2223334,2715648,1655.25806157,1735.67,-7.010364e-05,0.007373047,300,0.0007914047,1326,0.5132551491260529,24.740055,9020.743022441864
2717696,7.2174697,2717696,1638.97501095,1718.95,-0.0005703521,0.007080078,300,0.0008018933,1327,0.3004915714263916,15.107707,9027.560559272766
2719744,7.219912,2719744,1639.28655258,1718.95,-0.003604307,0.03984375,302,0.0034263686,1328,0.14156770706176758,17.386143,9034.375889778137
2721792,7.236724,2721792,1627.9920003499997,1706.56,-0.00034151878,0.017773438,300,0.0017861102,1329,0.20327109098434448,32.051506,9041.15849661827
2723840,7.245126,2723840,1614.26283272,1692.51,-8.793425e-05,0.0065429686,301,0.0008045488,1330,0.2953890562057495,30.811466,9047.97718000412
2725888,7.237944,2725888,1614.09550348,1692.09,-0.00059334224,0.01171875,297,0.0011857369,1331,0.24406403303146362,16.30344,9054.76826453209
2727936,7.2410765,2727936,1614.2563399800001,1692.09,-0.0036467176,0.027832031,302,0.002278124,1332,0.14230453968048096,17.284204,9061.645292043686
2729984,7.252159,2729984,1614.40674919,1692.09,-0.0019358061,0.031591795,299,0.002585526,1333,0.054032862186431885,18.910686,9068.407640457153
2732032,7.272756,2732032,1613.8052267600003,1692.09,-0.0017316198,0.04116211,298,0.0034374576,1334,0.12169253826141357,17.929089,9075.250645637512
2734080,7.286756,2734080,1617.76995311,1696.49,-0.0027664457,0.035986327,299,0.0030961728,1335,0.09196746349334717,18.848446,9082.110717535019
2736128,7.264203,2736128,1606.5170789599997,1684.67,-0.0012195066,0.0140625,300,0.0014910038,1336,0.17633968591690063,34.091713,9088.961771249771
2738176,7.2550592,2738176,1606.1896516899997,1684.67,-0.0020302203,0.031396486,306,0.0025150354,1337,0.22616946697235107,19.396053,9095.769410133362
2740224,7.2600546,2740224,1606.3005623899996,1684.67,0.00011887045,0.005029297,303,0.0008193898,1338,0.02131175994873047,18.779163,9102.46127653122
2742272,7.2625227,2742272,1582.88278758,1659.9,-0.0016083894,0.014355469,307,0.0014908931,1339,0.17113840579986572,34.955746,9109.219948530197
2744320,7.2532473,2744320,1581.9718152,1658.99,-0.000463345,0.0064941407,305,0.00078781863,1340,0.22157031297683716,17.022345,9115.88554406166
2746368,7.246106,2746368,1581.93567254,1658.99,0.00091982493,0.016992187,302,0.0016978665,1341,0.049392104148864746,18.287987,9122.59133052826
2748416,7.249913,2748416,1581.95884489,1658.99,-0.0006923288,0.03305664,301,0.0030378895,1342,0.07296818494796753,18.44611,9129.363601446152
2750464,7.2669935,2750464,1581.7724271599998,1658.99,0.00012738389,0.026757812,303,0.0023956425,1343,0.09224057197570801,18.02045,9136.153901815414
2752512,7.27921,2752512,1574.3610587199998,1651.23,-0.00045955833,0.010058594,302,0.001223365,1344,0.08785206079483032,36.35028,9142.90276169777
2754560,7.272489,2754560,1574.51912197,1651.23,-0.0008591843,0.03339844,302,0.0027131685,1345,0.01223975419998169,19.013262,9149.668374538422
2756608,7.2746916,2756608,1565.4944007000001,1641.6,-0.0018659988,0.020361328,301,0.0018444102,1346,0.22978025674819946,16.947294,9156.443624734879
2758656,7.282138,2758656,1558.66338501,1634.12,-0.0015268828,0.024414062,300,0.002172301,1347,0.5169457495212555,27.253515,9163.232851028442
2760704,7.2644615,2760704,1545.2530994699998,1620.22,-0.0023990802,0.018017579,301,0.0020637813,1348,0.22852987051010132,17.04187,9170.050577402115
2762752,7.2446914,2762752,1545.65556771,1620.22,0.00010577752,0.0022460937,302,0.0003582694,1349,0.05803859233856201,18.451563,9176.84437251091
2764800,7.2489076,2764800,1545.7058939,1620.22,-0.0008042911,0.013232422,303,0.0014394671,1350,0.04694485664367676,18.533876,9183.609606027603
2766848,7.2454743,2766848,1545.41311281,1620.22,-0.0006675574,0.017724609,302,0.0019633104,1351,-0.021264195442199707,19.032438,9190.361630439758
2768896,7.237854,2768896,1545.3634333300004,1620.22,-0.0028471928,0.029394532,302,0.0026042652,1352,0.05614715814590454,18.879078,9197.1444439888
2770944,7.232932,2770944,1561.7866084500001,1637.55,-0.0011578568,0.027636718,303,0.0023637987,1353,0.21194100379943848,18.19897,9203.91330742836
2772992,7.2253304,2772992,1561.80523587,1637.55,-2.9942876e-05,0.009228515,303,0.00097329856,1354,0.0390549898147583,18.597546,9210.66244673729
2775040,7.218946,2775040,1561.53053638,1637.55,-0.004411213,0.034082033,303,0.0033983593,1355,0.1305767297744751,17.679432,9217.407734632492
2777088,7.2206335,2777088,1561.6516451700002,1637.55,-0.00037659606,0.007373047,303,0.0009177198,1356,0.03425765037536621,19.07922,9224.162193775177
2779136,7.225795,2779136,1569.8104322900003,1645.87,-0.001435277,0.014160156,299,0.001470699,1357,-0.03632152080535889,19.164387,9230.922214508057
2781184,7.2209306,2781184,1569.8930984400001,1645.87,-0.0028218997,0.041748047,300,0.0038722232,1358,0.08206343650817871,18.150454,9237.755529165268
2783232,7.216243,2783232,1585.3215457200004,1661.91,-0.00021801125,0.0078125,302,0.0009293634,1359,-0.025596976280212402,18.998377,9244.573604106903
2785280,7.204994,2785280,1585.55687917,1661.91,-0.0003920041,0.012597656,300,0.0014663133,1360,0.16708767414093018,17.779774,9251.351930856705
2787328,7.2017984,2787328,1585.17289211,1661.91,-0.001772598,0.0069335937,302,0.0009512692,1361,0.0863027572631836,18.83835,9258.174021244049
2789376,7.219018,2789376,1584.91890926,1661.91,-0.0026086923,0.032910157,299,0.0026416555,1362,-0.012143135070800781,18.8083,9264.94142627716
2791424,7.2347465,2791424,1594.8011787799996,1672.46,-0.00077778625,0.009521484,301,0.0009417518,1363,0.18948185443878174,17.385622,9271.777222156525
2793472,7.2455087,2793472,1594.7451811899998,1672.46,0.00014331519,0.021435548,303,0.0019025762,1364,0.028521478176116943,18.82966,9278.58261179924
2795520,7.2425547,2795520,1587.31377522,1665.12,-0.0013936025,0.022998046,299,0.0018310209,1365,0.18869918584823608,33.12133,9285.336427211761
2797568,7.2582803,2797568,1587.51934953,1665.12,-0.0011045381,0.022802735,301,0.0020487418,1366,0.2891027331352234,15.3224745,9292.166172266006
2799616,7.2695627,2799616,1586.90523569,1665.12,-0.0009303634,0.030957032,300,0.0026773973,1367,0.26364701986312866,16.1506,9298.96670460701
2801664,7.255782,2801664,1547.8319783199997,1624.86,-0.0020955594,0.014208985,297,0.0014229339,1368,0.23190563917160034,46.570595,9305.785016059875
2803712,7.2529235,2803712,1547.4182619199998,1624.86,-0.0009741513,0.03237305,296,0.0029307797,1369,0.04294478893280029,18.786566,9312.671879768372
2805760,7.266131,2805760,1539.19477838,1616.01,0.00058493746,0.018994141,302,0.0016378902,1370,0.3163040280342102,15.03729,9319.573623657227
2807808,7.275655,2807808,1539.2741869199997,1616.01,-0.0006217491,0.010498047,300,0.0010017932,1371,0.2221972942352295,16.007595,9326.336717128754
2809856,7.2765274,2809856,1510.5866635099999,1586.33,-0.0013852026,0.013623047,294,0.0015115922,1372,0.2115626335144043,47.23059,9333.159466028214
2811904,7.265044,2811904,1499.88798976,1575.24,-0.0015122581,0.025146484,300,0.0024858213,1373,0.33992713689804077,14.831636,9340.11502289772
2813952,7.2706323,2813952,1509.5054563500003,1585.37,0.0001627964,0.005419922,296,0.0007329709,1374,0.11581802368164062,16.954845,9346.933100938797
2816000,7.2928314,2816000,1498.70323244,1573.93,-0.0001723167,0.0047851563,302,0.0006244356,1375,0.18812543153762817,32.603233,9353.837440490723
2818048,7.3148246,2818048,1498.6926716000003,1573.93,-0.0010563517,0.021679688,304,0.0020186736,1376,0.18408417701721191,16.74182,9360.605788469315
2820096,7.326513,2820096,1482.1671498199994,1556.75,-0.0002857633,0.0032714843,302,0.00054414396,1377,0.07991880178451538,36.063328,9367.338054180145
2822144,7.3211603,2822144,1488.86367254,1563.38,-4.085591e-05,0.01508789,307,0.0013196256,1378,0.24116098880767822,16.633242,9374.10957980156
2824192,7.324044,2824192,1488.63482058,1563.38,-0.0008773381,0.016992187,306,0.0015524481,1379,-0.020163297653198242,19.014513,9380.782556295395
2826240,7.3278475,2826240,1488.38183392,1563.38,-0.00038313764,0.0034179688,301,0.0005200937,1380,0.32532864809036255,14.478262,9387.474032878876
2828288,7.319682,2828288,1494.9120463200002,1570.51,-0.000811694,0.009472656,304,0.0010342683,1381,0.11695504188537598,18.069763,9394.269299030304
2830336,7.3180475,2830336,1509.3511474400002,1585.82,-0.003018481,0.03676758,303,0.002912637,1382,0.4354870319366455,13.6441345,9401.000170707703
2832384,7.324748,2832384,1497.5578177300004,1573.49,-0.002796519,0.03173828,301,0.0025909152,1383,0.4168834686279297,13.23231,9407.744522571564
2834432,7.3292885,2834432,1501.6775909599999,1578.24,-0.0017495584,0.025341798,301,0.002313308,1384,0.3527803421020508,28.03677,9414.544410943985
2836480,7.319558,2836480,1501.29433879,1578.24,-0.002063871,0.019873047,298,0.0019856007,1385,0.06940138339996338,18.389507,9421.330694437027
2838528,7.289422,2838528,1496.396699,1573.16,-0.0017460659,0.011962891,300,0.0013519758,1386,0.27599143981933594,17.616894,9428.19128870964
2840576,7.2773857,2840576,1496.4878759800004,1573.16,-0.00049092865,0.015039062,297,0.001447362,1387,0.09384006261825562,18.218245,9435.001283884048
2842624,7.2737274,2842624,1504.4666581400002,1581.51,-0.0009946164,0.01303711,297,0.0012818377,1388,0.0869971513748169,18.2985,9441.885761499405
2844672,7.265982,2844672,1517.74288984,1595.15,-0.0008732049,0.019726563,294,0.001959044,1389,0.0004412531852722168,18.97616,9448.782321214676
2846720,7.2796645,2846720,1534.90838111,1613.16,-0.0013698901,0.032226562,300,0.0025391863,1390,0.03643232583999634,18.671099,9455.748830795288
2848768,7.298795,2848768,1551.9737621099996,1630.73,-0.0023624098,0.030126953,298,0.002623749,1391,0.08839458227157593,18.418598,9462.55661702156
2850816,7.3182755,2850816,1541.3840288099998,1619.64,-0.0008097332,0.015625,300,0.0014985353,1392,0.45904475450515747,12.600088,9469.426512479782
2852864,7.3351736,2852864,1551.09601026,1629.8,-0.00096687546,0.010839844,303,0.0012482477,1393,0.18063318729400635,48.7247,9476.248452186584
2854912,7.3466463,2854912,1555.29602886,1634.21,4.5333894e-05,0.011376953,292,0.0010978293,1394,0.09423035383224487,18.412298,9483.006562948227
2856960,7.3455744,2856960,1567.57077842,1646.88,-0.0015998976,0.01845703,269,0.0015958238,1395,0.03176504373550415,18.539509,9490.01505613327
2859008,7.339495,2859008,1568.2619445900002,1646.88,9.667189e-05,0.009619141,290,0.000956186,1396,0.06387472152709961,18.244394,9497.609182596207
2861056,7.3393946,2861056,1559.5087779400003,1638.42,-0.0010133109,0.025,293,0.0018886583,1397,0.28720176219940186,30.769695,9504.652494430542
2863104,7.3352156,2863104,1558.7731431700001,1637.37,-0.00087427173,0.012109375,289,0.0011262911,1398,0.13492053747177124,17.745779,9511.643905878067
2865152,7.3285866,2865152,1558.51217638,1637.37,-0.0007915037,0.038623046,290,0.0035070844,1399,0.004524290561676025,18.589565,9518.729569673538
2867200,7.331347,2867200,1569.6393267,1648.91,-0.0010483585,0.016455078,292,0.001463077,1400,0.06376630067825317,18.135399,9525.778193473816
2869248,7.32518,2869248,1554.9028675900001,1633.17,-0.0009634625,0.0086425785,289,0.0009748916,1401,0.11692899465560913,35.541576,9532.782598495483
2871296,7.3241296,2871296,1555.3447746,1633.17,-0.002217053,0.024072265,289,0.0020257654,1402,0.022482872009277344,19.04175,9539.868948459625
2873344,7.3419676,2873344,1555.6454577200002,1633.17,-0.00017498778,0.013330078,291,0.0012288517,1403,0.046344101428985596,18.419355,9546.945474386215
2875392,7.364625,2875392,1563.5435614599999,1641.31,-0.00048423512,0.004003906,294,0.00054026576,1404,0.024964749813079834,18.82978,9553.967717409134
2877440,7.3631506,2877440,1580.1765969399996,1658.51,-0.0010837821,0.011914062,297,0.0012672187,1405,0.4002407193183899,14.370662,9560.926772117615
2879488,7.355409,2879488,1566.7993257099997,1644.46,-0.00037890795,0.008203125,293,0.00076880783,1406,0.14375555515289307,17.733501,9567.816676139832
2881536,7.3524084,2881536,1579.06581905,1657.09,-0.0011538643,0.020361328,297,0.0016583329,1407,0.0685991644859314,18.244198,9574.792565822601
2883584,7.3397484,2883584,1587.63958866,1666.21,-0.0007655855,0.020410156,296,0.0018888566,1408,-0.07795703411102295,19.147997,9581.688796281815
2885632,7.3321586,2885632,1571.8378532699999,1650.75,-0.0027377442,0.013134765,295,0.001306654,1409,0.3846585750579834,42.67075,9588.59610247612
2887680,7.3249855,2887680,1579.4009223699998,1658.94,-0.000794206,0.01850586,295,0.0014856067,1410,0.3398568034172058,14.94605,9595.533958911896
2889728,7.325485,2889728,1585.5677088900002,1665.27,-0.0021465686,0.02841797,293,0.002405004,1411,0.010470271110534668,18.822268,9602.463320016861
2891776,7.326814,2891776,1593.2307764299999,1672.99,-0.0011261083,0.018554688,291,0.0018154669,1412,0.0815819501876831,17.808208,9609.454218864441
2893824,7.324454,2893824,1593.6491694100002,1673.41,-0.0010822278,0.01850586,290,0.0014113024,1413,-0.011719703674316406,18.957369,9616.473402500153
2895872,7.3398314,2895872,1593.3662239599998,1673.41,-0.0013484911,0.017626952,292,0.0017368881,1414,0.03852313756942749,18.091465,9623.515082359314
2897920,7.3475637,2897920,1592.97645737,1673.41,-0.00024416653,0.0077636717,292,0.0007878064,1415,0.053310394287109375,18.344637,9630.514624118805
2899968,7.3465614,2899968,1593.4197205399998,1673.41,0.0004942539,0.015039062,291,0.0014504294,1416,0.08426105976104736,18.298155,9637.506698846817
2902016,7.3428907,2902016,1593.5866010799998,1673.41,-0.0008145605,0.0065429686,293,0.00081845315,1417,0.3175320625305176,16.376877,9644.53891992569
2904064,7.348175,2904064,1593.4903105899998,1673.41,-0.0024948432,0.018896485,292,0.0016593935,1418,0.07323145866394043,18.377644,9651.519983053207
2906112,7.360035,2906112,1609.5014535599998,1689.95,-0.0006281338,0.010986328,294,0.001232865,1419,0.045900046825408936,18.401596,9658.51144528389
2908160,7.3566294,2908160,1609.65828998,1689.95,-0.0005468809,0.0045898436,292,0.000566136,1420,0.05251634120941162,18.684578,9665.478852272034
2910208,7.3476624,2910208,1609.48799096,1689.95,-0.0012556829,0.01796875,294,0.0014634945,1421,-0.0068359375,18.94347,9672.493636846542
2912256,7.3530264,2912256,1623.8886750599997,1705.11,-0.0015575188,0.014550781,292,0.0013114493,1422,0.10628342628479004,18.470066,9679.454785585403
2914304,7.3435373,2914304,1632.7394311799999,1714.72,-0.0012866091,0.013964844,291,0.0015160441,1423,0.08240276575088501,17.687635,9686.46128988266
2916352,7.3362474,2916352,1633.4182615099999,1715.63,-0.0017842021,0.017236328,290,0.0016675468,1424,0.0786934494972229,18.277077,9693.483731746674
2918400,7.345491,2918400,1633.79477233,1715.63,-0.0006774681,0.020996094,290,0.0016976995,1425,-0.01605391502380371,19.519032,9700.532126426697
2920448,7.3414483,2920448,1622.3508823199998,1703.42,-0.00077092176,0.013134765,294,0.0012536785,1426,0.6501299738883972,23.765173,9707.580342769623
2922496,7.3317375,2922496,1629.3355910599996,1711.07,-0.00036440892,0.019335937,296,0.0016739167,1427,0.1305910348892212,17.508543,9714.538652420044
2924544,7.3235908,2924544,1640.5682345899997,1722.61,0.00021107793,0.008105469,291,0.00083728705,1428,0.05717402696609497,18.851927,9721.459041118622
2926592,7.3219557,2926592,1640.2346577299998,1722.61,-0.0027311435,0.03466797,289,0.0034695459,1429,-0.00040972232818603516,18.73994,9728.497368097305
2928640,7.3152213,2928640,1634.71213348,1717.01,-0.0006588528,0.0063964846,294,0.0008084354,1430,0.12918895483016968,18.116219,9735.576477766037
2930688,7.3114715,2930688,1634.7122710699998,1717.01,-0.0020306357,0.03364258,292,0.002668074,1431,0.15686070919036865,17.759464,9742.527595758438
2932736,7.325881,2932736,1641.46039456,1724.49,-0.00086432684,0.010351563,291,0.00092799374,1432,0.056552886962890625,18.684048,9749.525602340698
2934784,7.334192,2934784,1655.04067263,1738.39,-0.00026682182,0.006591797,294,0.00067212206,1433,0.04763531684875488,18.885767,9756.54303431511
2936832,7.3353033,2936832,1654.6614247399996,1738.39,0.00013239754,0.013330078,295,0.0012777467,1434,-0.01681041717529297,19.374004,9763.501907110214
2938880,7.3447137,2938880,1654.8687084299995,1738.39,-0.0019491641,0.019482423,293,0.0017571114,1435,0.15232545137405396,17.748005,9770.437773942947
2940928,7.3632355,2940928,1654.7568073300001,1738.39,-0.0012488107,0.020019531,293,0.0017731606,1436,0.045853495597839355,18.978428,9777.426434278488
2942976,7.3629937,2942976,1654.7291191500003,1738.39,-0.00062897766,0.014746094,293,0.0013793479,1437,0.06669551134109497,19.619083,9784.39952301979
2945024,7.3569765,2945024,1645.8361725200004,1728.75,-0.0010105821,0.009619141,287,0.0009192609,1438,0.3516390919685364,30.30009,9791.373114585876
