n_updates,total_timesteps,ep_len_mean,value_loss,fps,policy_entropy,clipfrac,serial_timesteps,time_elapsed,explained_variance,approxkl,policy_loss,ep_reward_mean
570,1167360,166.17,2.3307175e-07,411,-0.034122005,0.08271484,1167360,3029.0093598365784,-3.527195930480957,0.0066582947,0.00042664097,0.0
571,1169408,164.99,1.10084315e-07,419,-0.018118767,0.13359375,1169408,3033.992590904236,-1.8904590606689453,0.01021317,-0.0067986688,0.0
572,1171456,166.79,3.0868275e-06,422,-0.0062216525,0.09492187,1171456,3038.8772542476654,-3.367077350616455,0.008837899,-0.0038918029,0.0
573,1173504,167.72,1.1271317e-07,420,-0.007556256,0.09765625,1173504,3043.7252099514008,-4.126269817352295,0.0075505576,-0.0014121181,0.0
574,1175552,162.79,8.916296e-07,423,-0.011392216,0.113134764,1175552,3048.593981742859,-4.903398036956787,0.009176773,-0.0022075055,0.0
575,1177600,161.57,1.4966683e-07,431,-0.011908804,0.08222656,1177600,3053.437276363373,-7.469029426574707,0.0064430684,-0.0019263824,0.0
576,1179648,157.78,6.086006e-07,405,-0.016249847,0.07607422,1179648,3058.189961671829,-6.515771389007568,0.0062675243,-0.0028952097,0.0
577,1181696,156.57,1.8437116e-06,458,-0.01895659,0.0902832,1181696,3063.237591981888,-3.2877063751220703,0.00732139,-0.00296572,0.0
578,1183744,156.54,4.796281e-07,445,-0.0221752,0.06010742,1183744,3067.710389614105,-1.6181249618530273,0.0052336482,-0.002563931,0.0
579,1185792,157.68,1.2564331e-07,419,-0.029415825,0.08989258,1185792,3072.3063678741455,0.14580851793289185,0.0070105502,-0.003635294,0.0
580,1187840,153.57,1.2195147e-06,445,-0.03459144,0.095947266,1187840,3077.1939148902893,-1.4197070598602295,0.0078049838,-0.0013141359,0.0
581,1189888,150.89,1.0484772e-06,431,-0.02938284,0.06342773,1189888,3081.7956681251526,-2.8708300590515137,0.0052948184,-0.0007117358,0.0
582,1191936,152.22,9.889859e-07,419,-0.03357684,0.06821289,1191936,3086.546972513199,-5.568339824676514,0.0060635796,-0.0017535792,0.0
583,1193984,151.99,1.3071004e-06,437,-0.050158598,0.089990236,1193984,3091.425299882889,-2.3067610263824463,0.0074623786,7.681392e-05,0.0
584,1196032,152.44,6.046424e-06,425,-0.051591076,0.08686523,1196032,3096.121532678604,-0.23958218097686768,0.0073966957,-0.002683606,0.0
585,1198080,152.56,2.0736782e-07,432,-0.04069632,0.0875,1198080,3100.941164970398,-0.001974344253540039,0.007491015,-0.0032386545,0.0
586,1200128,152.27,6.6769377e-07,433,-0.03605978,0.06958008,1200128,3105.6792438030243,-0.0400770902633667,0.0059680524,-0.004629228,0.0
587,1202176,153.42,7.490744e-07,432,-0.03541372,0.090429686,1202176,3110.4021339416504,-2.36599063873291,0.007025645,-0.001257002,0.0
588,1204224,157.89,8.3295606e-07,437,-0.03328389,0.10449219,1204224,3115.1443264484406,-0.7265909910202026,0.007972303,0.0017763904,0.0
589,1206272,158.92,8.9929664e-08,403,-0.037506346,0.075976565,1206272,3119.826768398285,0.64568030834198,0.006194816,-0.0026855918,0.0
590,1208320,159.45,5.3897537e-07,417,-0.05011884,0.061914064,1208320,3124.902250289917,-0.02148878574371338,0.005057015,0.0006786677,0.0
591,1210368,160.56,8.378299e-08,419,-0.05026328,0.05493164,1210368,3129.8152120113373,-0.6900845766067505,0.0064093685,-0.0015777007,0.0
592,1212416,161.42,1.4300548e-07,441,-0.050907206,0.06826172,1212416,3134.7032718658447,-0.6350971460342407,0.0056411987,-0.0037447736,0.0
593,1214464,159.95,1.508736e-06,457,-0.06504723,0.08657227,1214464,3139.341134786606,0.03639698028564453,0.00731047,-0.0020106374,0.0
594,1216512,158.58,3.7124045e-07,452,-0.06745648,0.08505859,1216512,3143.8183658123016,-0.22914433479309082,0.006892146,-0.0017988501,0.0
595,1218560,155.73,6.2023565e-07,453,-0.054341786,0.09145508,1218560,3148.3414738178253,-0.6328545808792114,0.0074553066,-0.0031428009,0.0
596,1220608,153.43,9.866865e-07,432,-0.049917746,0.0959961,1220608,3152.860652923584,-0.6274758577346802,0.007986971,-0.0014719302,0.0
597,1222656,151.71,4.846665e-07,433,-0.0579051,0.051660158,1222656,3157.594252347946,-1.6065940856933594,0.004592948,-0.000993568,0.0
598,1224704,147.22,2.559671e-06,428,-0.058885407,0.07109375,1224704,3162.317583322525,-1.6454987525939941,0.0058473595,-0.00075828575,0.0
599,1226752,144.86,2.020251e-06,409,-0.072921,0.090625,1226752,3167.097377538681,-0.9534112215042114,0.0076162666,-0.0025592116,0.0
600,1228800,146.99,7.4785376e-08,411,-0.09376849,0.0809082,1228800,3172.0996084213257,-0.07147443294525146,0.0064502717,0.00019626634,0.0
601,1230848,147.19,4.301374e-07,412,-0.1016614,0.10991211,1230848,3177.084977865219,-1.0247981548309326,0.008789583,-0.0026694443,0.0
602,1232896,147.61,7.644114e-08,445,-0.11183951,0.070898436,1232896,3182.0533294677734,-0.48896312713623047,0.005909581,-0.0016494024,0.0
603,1234944,147.74,6.8057866e-06,414,-0.12285409,0.096142575,1234944,3186.6484541893005,-1.3609232902526855,0.0077358065,-0.005322297,0.0
604,1236992,147.15,7.892259e-08,427,-0.11883421,0.111279294,1236992,3191.5930275917053,-0.0861436128616333,0.008290636,-0.0018471727,0.0
605,1239040,148.68,1.2754964e-07,438,-0.117300645,0.06381836,1239040,3196.3867032527924,-1.0119874477386475,0.005361178,0.0018951067,0.0
606,1241088,149.97,6.216311e-08,443,-0.12996578,0.088330075,1241088,3201.0563786029816,-0.15431416034698486,0.007142724,-0.0019779883,0.0
607,1243136,148.93,1.7778218e-07,434,-0.1387185,0.085595705,1243136,3205.677301645279,-1.83125638961792,0.0071766684,-0.0023240768,0.0
608,1245184,148.14,6.731364e-08,423,-0.15571325,0.087841794,1245184,3210.3872377872467,-1.1373229026794434,0.008148684,-0.0033931702,0.0
609,1247232,148.04,8.713477e-08,415,-0.1757349,0.07670899,1247232,3215.2222690582275,-1.1074519157409668,0.0062958375,-0.0004432522,0.0
610,1249280,146.83,1.2253612e-07,445,-0.19162811,0.07192383,1249280,3220.15248298645,-1.2298407554626465,0.0064984276,-0.001203865,0.0
611,1251328,147.03,1.5850408e-07,423,-0.20107973,0.07944336,1251328,3224.7491290569305,-2.1246488094329834,0.0066498676,-0.00010333711,0.0
612,1253376,149.7,1.16870034e-07,446,-0.21111293,0.0796875,1253376,3229.590040206909,-2.140819549560547,0.006699229,0.0001460044,0.0
613,1255424,148.47,1.5393989e-06,408,-0.21339393,0.087402344,1255424,3234.182281970978,-2.362210512161255,0.007039182,-0.0011730209,0.0
614,1257472,146.77,1.3773878e-07,407,-0.21677494,0.08564453,1257472,3239.1940262317657,-1.725480318069458,0.0065957853,0.0012761077,0.0
615,1259520,148.36,6.806844e-06,430,-0.22313082,0.12460937,1259520,3244.2185912132263,-1.6627044677734375,0.010278889,-0.0026071917,0.0
616,1261568,148.47,1.0280108e-07,396,-0.22737265,0.072509766,1261568,3248.9792289733887,-1.9376752376556396,0.0060319146,0.0011850174,0.0
617,1263616,149.32,1.1019898e-07,438,-0.23808691,0.084472656,1263616,3254.144343852997,-1.3677003383636475,0.007031874,0.0018463025,0.0
618,1265664,147.95,2.20067e-06,441,-0.2480956,0.11147461,1265664,3258.8119156360626,-1.3012285232543945,0.009112447,-0.004327431,0.0
619,1267712,147.25,8.0067636e-08,427,-0.26681682,0.11420898,1267712,3263.4626088142395,-0.5069767236709595,0.010951703,-0.0076707853,0.0
620,1269760,144.45,4.4622948e-07,425,-0.28753516,0.09213867,1269760,3268.2520668506622,-1.6222198009490967,0.0094046015,-0.0035869996,0.0
621,1271808,148.08,6.480361e-05,404,-0.30521303,0.09213867,1271808,3273.0625915527344,-1.944594144821167,0.008823525,-0.0030096953,0.0
622,1273856,145.23,1.3392345e-07,439,-0.31919372,0.09165039,1273856,3278.1230697631836,-1.148432731628418,0.007860834,-0.0024707555,0.0
623,1275904,144.72,5.3348572e-08,450,-0.32686725,0.095898435,1275904,3282.7860584259033,-0.8382920026779175,0.0077941353,-0.0003011827,0.0
624,1277952,140.97,9.314401e-08,467,-0.33295292,0.081933595,1277952,3287.3346054553986,-0.5527200698852539,0.0068857945,0.0011401618,0.0
625,1280000,140.36,9.552016e-08,440,-0.34198555,0.09624024,1280000,3291.7134776115417,-1.0208406448364258,0.008209699,-0.0020035263,0.0
626,1282048,139.6,7.410403e-08,456,-0.35043335,0.08125,1282048,3296.363556623459,-2.409883499145508,0.0070148096,0.0019462485,0.0
627,1284096,140.16,1.03220245e-07,458,-0.3510828,0.09121094,1284096,3300.847424030304,-2.3723864555358887,0.007056142,-0.0030384855,0.0
628,1286144,138.12,7.699529e-08,412,-0.35331267,0.08881836,1286144,3305.3152754306793,-4.65479850769043,0.007713966,0.0011503815,0.0
629,1288192,138.94,7.096886e-08,440,-0.3554696,0.11835937,1288192,3310.2801506519318,-2.7932279109954834,0.009806646,0.0005860905,0.0
630,1290240,139.01,4.5891237e-08,428,-0.36429247,0.08730469,1290240,3314.9333033561707,-2.4429211616516113,0.0071109957,0.0014428634,0.0
631,1292288,141.2,9.103395e-08,450,-0.36598068,0.109716795,1292288,3319.7172424793243,-4.297804355621338,0.008563092,0.0015782511,0.0
632,1294336,141.67,9.783965e-08,436,-0.361499,0.11606445,1294336,3324.261207342148,-5.519493579864502,0.009705988,-0.0017212487,0.0
633,1296384,139.43,2.311704e-07,439,-0.3640571,0.10107422,1296384,3328.9592204093933,-4.415825843811035,0.008320989,-0.00017765473,0.0
634,1298432,139.53,1.5397858e-07,439,-0.37576938,0.10932617,1298432,3333.624402284622,-2.2075867652893066,0.009480836,-0.0006940544,0.0
635,1300480,138.11,6.4972977e-07,446,-0.38356724,0.08500977,1300480,3338.2877068519592,-1.5657553672790527,0.008522029,0.0002825476,0.0
636,1302528,136.49,4.5374856e-07,445,-0.3658624,0.12641601,1302528,3342.872059106827,-1.7129743099212646,0.010542511,-0.0045265765,0.0
637,1304576,136.69,1.04603405e-05,447,-0.3494761,0.09794922,1304576,3347.4744362831116,-0.6264592409133911,0.008187044,-0.0020397766,0.0
638,1306624,135.63,1.12166255e-07,421,-0.3434698,0.08491211,1306624,3352.054853439331,0.5413585305213928,0.0072377687,-0.0007158584,0.0
639,1308672,136.49,1.4120955e-07,442,-0.32590923,0.11010742,1308672,3356.9174394607544,0.5355686843395233,0.009141335,-0.0053650346,0.0
640,1310720,135.78,2.6668303e-07,447,-0.30654603,0.09438477,1310720,3361.55216383934,0.3679351806640625,0.0074952133,0.00034268084,0.0
641,1312768,135.52,2.446851e-07,444,-0.29630023,0.099121094,1312768,3366.133710861206,0.4587717056274414,0.00879796,-0.0018687146,0.0
642,1314816,134.29,7.704242e-07,442,-0.29895344,0.06572266,1314816,3370.746834754944,0.2709754705429077,0.006427108,0.0018290589,0.0
643,1316864,134.61,1.338855e-07,429,-0.29752892,0.082373045,1316864,3375.37566614151,0.7518469840288162,0.006781623,-0.001766745,0.0
644,1318912,135.05,1.2031076e-07,438,-0.3036121,0.10908203,1318912,3380.1493167877197,0.8298939615488052,0.009172593,-0.0016221203,0.0
645,1320960,131.66,1.7592434e-06,448,-0.32065323,0.09628906,1320960,3384.824643135071,-0.3354971408843994,0.008657588,-0.0012675269,0.0
646,1323008,130.57,1.6694909e-07,446,-0.32866174,0.08735351,1323008,3389.3930213451385,-0.8347532749176025,0.0072787898,0.0001208023,0.0
647,1325056,127.69,3.626393e-07,450,-0.32578585,0.106738284,1325056,3393.9807164669037,-2.2793471813201904,0.008695373,-0.00073589163,0.0
648,1327104,127.28,1.205253e-06,438,-0.31872383,0.1027832,1327104,3398.5303523540497,-5.675466537475586,0.00832666,-0.004890633,0.0
649,1329152,125.82,5.269074e-07,440,-0.31158626,0.08706055,1329152,3403.198698759079,-1.4633033275604248,0.0070262165,0.00043164505,0.0
650,1331200,123.1,1.10192616e-07,456,-0.30856618,0.111083984,1331200,3407.8546006679535,0.4720646142959595,0.009503289,-0.0033720583,0.0
651,1333248,123.43,2.7364808e-07,427,-0.29958335,0.0836914,1333248,3412.3409085273743,0.7099049687385559,0.006541729,-0.0016973583,0.0
652,1335296,123.93,7.0533933e-06,455,-0.3056733,0.107666016,1335296,3417.136801958084,0.8242130130529404,0.009610837,-0.0019154582,0.0
653,1337344,126.45,4.3609926e-08,459,-0.31704083,0.0949707,1337344,3421.635635137558,0.7678326964378357,0.008076827,-0.0005623448,0.0
654,1339392,128.39,1.1884664e-07,460,-0.3103997,0.10043945,1339392,3426.0918793678284,0.5469888150691986,0.008954079,-3.698021e-05,0.0
655,1341440,129.06,1.0521832e-07,432,-0.2960292,0.091796875,1341440,3430.544013977051,0.15382903814315796,0.0072606727,0.00034110597,0.0
656,1343488,130.45,6.281809e-08,429,-0.2890057,0.093652345,1343488,3435.278617620468,-0.6630536317825317,0.007830543,-0.0008279734,0.0
657,1345536,133.92,1.970463e-06,462,-0.2882875,0.08920898,1345536,3440.045597553253,-0.4122263193130493,0.008631149,-0.0016997838,0.0
658,1347584,133.46,5.1149943e-08,439,-0.29849738,0.09819336,1347584,3444.4726057052612,-1.2274672985076904,0.008133445,-0.0003974372,0.0
659,1349632,134.76,2.8458376e-07,414,-0.29410115,0.072705075,1349632,3449.137463092804,-0.561424732208252,0.0058079925,0.00050991564,0.0
660,1351680,134.03,3.881277e-06,443,-0.29223233,0.07646485,1351680,3454.0773153305054,-0.885533332824707,0.0068513216,0.00026476654,0.0
661,1353728,133.84,2.6158068e-06,418,-0.2978598,0.067919925,1353728,3458.7006783485413,-0.5924688577651978,0.005796742,0.0010510896,0.0
662,1355776,132.61,1.3655875e-07,425,-0.30261606,0.08886719,1355776,3463.592104434967,0.9428895227611065,0.0075827963,0.001100162,0.0
663,1357824,133.34,2.5058392e-07,426,-0.31650543,0.098242186,1357824,3468.4028317928314,0.9214363917708397,0.008703075,-0.0022384014,0.0
664,1359872,135.11,2.3706318e-07,421,-0.33256373,0.0831543,1359872,3473.202756166458,0.9282255619764328,0.006887353,-6.898298e-05,0.0
665,1361920,136.02,7.0169634e-08,417,-0.33918148,0.094335936,1361920,3478.064287185669,0.8859215155243874,0.007700795,-0.0012420013,0.0
666,1363968,135.95,2.2414786e-06,445,-0.3435231,0.08671875,1363968,3482.977042913437,0.8629646897315979,0.007317207,0.00078788,0.0
667,1366016,135.9,2.7660402e-08,442,-0.33974642,0.0949707,1366016,3487.5778951644897,0.6822324097156525,0.008129368,-0.003314326,0.0
668,1368064,138.82,2.9270485e-08,448,-0.33658502,0.07260742,1368064,3492.206764936447,0.6189678907394409,0.0061032916,0.0008319062,0.0
669,1370112,141.22,1.7198063e-08,463,-0.33828157,0.07167969,1370112,3496.7701666355133,0.47153276205062866,0.0058933375,0.0011390182,0.0
670,1372160,140.98,6.32671e-06,447,-0.34846875,0.09975586,1372160,3501.190569162369,-0.5109467506408691,0.009325087,-0.0005403919,0.0
671,1374208,141.82,1.0964252e-06,442,-0.35606807,0.09902344,1374208,3505.767411470413,-0.38882410526275635,0.008260425,0.0017709623,0.0
672,1376256,140.12,1.8805049e-07,447,-0.35399532,0.08642578,1376256,3510.3928756713867,-0.010512709617614746,0.007173502,9.0143105e-05,0.0
673,1378304,141.47,6.652527e-08,443,-0.3579941,0.09335937,1378304,3514.971437215805,0.4902934432029724,0.008033196,-9.6841155e-05,0.0
674,1380352,142.38,6.036829e-08,432,-0.36343408,0.091357425,1380352,3519.5901687145233,0.6420047581195831,0.008808157,-0.0010605897,0.0
675,1382400,143.13,5.00492e-08,437,-0.36343414,0.109375,1382400,3524.325119495392,0.7109622657299042,0.00936136,0.00026210994,0.0
676,1384448,143.64,1.7072186e-07,429,-0.36340436,0.08911133,1384448,3529.0112087726593,0.7820531725883484,0.0079189595,-0.002676938,0.0
677,1386496,146.27,2.483946e-07,429,-0.36337614,0.08256836,1386496,3533.77938246727,0.8698887228965759,0.0071525327,-0.00034649775,0.0
678,1388544,146.71,2.4909824e-08,401,-0.36219853,0.10229492,1388544,3538.549770116806,0.7532317191362381,0.009217517,-0.005281074,0.0
679,1390592,149.13,1.4894945e-07,443,-0.3676197,0.109716795,1390592,3543.648396730423,0.2531268000602722,0.008686938,0.0014212864,0.0
680,1392640,150.51,1.5689071e-05,426,-0.36974847,0.09648438,1392640,3548.2677109241486,-0.2721724510192871,0.007712675,-0.00257903,0.0
681,1394688,151.03,2.6122331e-08,442,-0.36841828,0.10073242,1394688,3553.076319217682,0.8263222724199295,0.009619938,-0.0035831165,0.0
682,1396736,152.33,2.6823418e-08,437,-0.36939543,0.11508789,1396736,3557.7095761299133,0.7732969522476196,0.009792955,-0.0042363657,0.0
683,1398784,152.7,1.8936472e-08,441,-0.3692357,0.097558595,1398784,3562.390162229538,0.7137051820755005,0.008547826,0.00025259925,0.0
684,1400832,153.67,3.0849215e-08,442,-0.37145334,0.104199216,1400832,3567.029905319214,0.6344627141952515,0.008321967,-0.005229223,0.0
685,1402880,150.77,6.1044275e-08,437,-0.3660298,0.09584961,1402880,3571.6626410484314,-1.251394510269165,0.008033334,0.0024365797,0.0
686,1404928,150.55,1.5022705e-06,439,-0.3599121,0.11635742,1404928,3576.344989299774,-0.7667553424835205,0.01004293,-0.0029281552,0.0
687,1406976,151.03,1.4628513e-07,449,-0.35923824,0.088378906,1406976,3581.011461019516,-0.5722057819366455,0.0076328567,-0.0003747657,0.0
688,1409024,151.49,7.175363e-08,461,-0.3546306,0.111523435,1409024,3585.5729274749756,0.4862341284751892,0.00934688,-0.0012545551,0.0
689,1411072,151.72,9.715221e-08,446,-0.34809303,0.09833984,1411072,3590.0129992961884,0.5185090601444244,0.00856792,-0.0032594712,0.0
690,1413120,150.9,4.2678913e-08,450,-0.34031904,0.08134766,1413120,3594.60484957695,0.7313125133514404,0.0066648587,-0.0021755707,0.0
691,1415168,151.13,1.405584e-05,419,-0.3377307,0.12128906,1415168,3599.1537911891937,0.7308588027954102,0.009308621,-0.005007827,0.0
692,1417216,154.33,1.5842062e-08,453,-0.33110785,0.12109375,1417216,3604.039379835129,0.38063687086105347,0.0107204355,-0.0036178636,0.0
693,1419264,152.87,4.156782e-08,426,-0.33751923,0.107177734,1419264,3608.5586450099945,-0.4228590726852417,0.0090520205,-0.0024715096,0.0
694,1421312,151.55,1.9992786e-08,446,-0.35923025,0.07709961,1421312,3613.3631389141083,-0.056973814964294434,0.0067444304,0.0005743989,0.0
695,1423360,150.01,3.4907437e-08,426,-0.38151643,0.12919922,1423360,3617.95263671875,-0.3320719003677368,0.010288312,-0.0004677588,0.0
696,1425408,148.45,5.5542728e-08,447,-0.37464577,0.10234375,1425408,3622.7565903663635,-1.5922656059265137,0.008730365,0.0006558994,0.0
697,1427456,147.12,4.5057682e-08,417,-0.36109984,0.11186524,1427456,3627.3389296531677,-2.1936583518981934,0.008516722,-0.0041399715,0.0
698,1429504,146.24,2.7326346e-08,420,-0.37128967,0.1027832,1429504,3632.249144554138,-1.6596765518188477,0.009093473,-0.0031131296,0.0
699,1431552,144.68,1.5597649e-06,432,-0.37434298,0.13540038,1431552,3637.1168253421783,-2.202789306640625,0.011775071,-0.006801027,0.0
700,1433600,146.27,5.4366933e-06,449,-0.3819098,0.09794922,1433600,3641.8498845100403,-1.1111724376678467,0.028769389,-0.0034172735,0.0
701,1435648,147.71,1.3858255e-07,420,-0.39277667,0.104199216,1435648,3646.410703420639,0.00795668363571167,0.010880641,-0.0014382239,0.0
702,1437696,145.8,6.380962e-08,442,-0.38748735,0.1269043,1437696,3651.2791957855225,0.5641977787017822,0.013680169,-0.001194922,0.0
703,1439744,146.99,3.094146e-08,432,-0.38477537,0.09492187,1439744,3655.910362482071,0.7021231651306152,0.007881434,0.0030674464,0.0
704,1441792,149.29,3.7132303e-08,458,-0.38098776,0.081445314,1441792,3660.6427302360535,0.6815334260463715,0.0076140612,-0.00038856087,0.0
705,1443840,147.3,1.0572719e-07,420,-0.37755704,0.09101562,1443840,3665.115147829056,0.3284122943878174,0.007991583,-0.0020749683,0.0
706,1445888,147.23,6.8774355e-08,439,-0.37560424,0.10195313,1445888,3669.9896714687347,0.34575825929641724,0.013478659,-0.0043196436,0.0
707,1447936,145.31,7.170876e-07,455,-0.37235245,0.09287109,1447936,3674.6492223739624,-0.09001696109771729,0.007937031,-0.002847997,0.0
708,1449984,144.06,1.0336372e-07,440,-0.3848335,0.072216794,1449984,3679.1470913887024,0.7505502551794052,0.006377573,-0.00054024,0.0
709,1452032,145.55,6.0974357e-06,439,-0.38995087,0.115673825,1452032,3683.7972106933594,0.8102695494890213,0.010545645,-0.008014058,0.0
710,1454080,145.67,4.517411e-07,391,-0.3781243,0.08081055,1454080,3688.4623386859894,-0.49494028091430664,0.006932677,-0.00067160634,0.0
