n_updates,policy_loss,fps,ep_len_mean,approxkl,policy_entropy,explained_variance,value_loss,time_elapsed,clipfrac,total_timesteps,serial_timesteps,ep_reward_mean
1298,-0.0030479622,297,1877.06,0.0014683163,7.148445,0.05495321750640869,18.063725,8876.842023611069,0.0140625,2658304,2658304,1785.1446968
1299,-0.0015652815,298,1877.06,0.0011157023,7.1732664,0.050241827964782715,18.468826,8883.725102186203,0.01118164,2660352,2660352,1785.1418663100003
1300,8.272898e-05,298,1877.06,0.0006411582,7.1791954,0.0855405330657959,18.094168,8890.580062627792,0.0056640627,2662400,2662400,1785.36350952
1301,-0.000794968,301,1877.06,0.0023526496,7.1741686,-0.0037573575973510742,18.54578,8897.435312509537,0.026171874,2664448,2664448,1785.1244244399998
1302,-0.0005268872,297,1877.06,0.00095996476,7.1709623,-0.01668417453765869,18.800491,8904.23354768753,0.00913086,2666496,2666496,1785.30227849
1303,-0.00020166553,296,1877.4,0.0011455317,7.179454,0.11654460430145264,17.922054,8911.113785743713,0.011425781,2668544,2668544,1785.9236409399998
1304,-0.00074028916,298,1872.33,0.0008220837,7.1768227,0.0833318829536438,35.91644,8918.022738695145,0.0075683594,2670592,2670592,1780.9537848199998
1305,-4.025831e-05,296,1872.33,0.00073729537,7.1650877,0.07634133100509644,18.668644,8924.885143995285,0.0064453124,2672640,2672640,1780.81240334
1306,-0.0014172314,292,1872.33,0.0019980907,7.160197,0.00996708869934082,18.88459,8931.788265228271,0.023291016,2674688,2674688,1780.87602365
1307,-0.0026909024,299,1885.64,0.001995196,7.1709275,0.02130943536758423,18.496681,8938.784541606903,0.019238282,2676736,2676736,1793.58707011
1308,-0.00095704757,300,1885.64,0.0016369224,7.1722236,0.2385854721069336,15.592535,8945.613599538803,0.018164063,2678784,2678784,1793.19268354
1309,-0.0022136383,298,1882.01,0.00076642877,7.1626997,0.6722432672977448,9.882588,8952.424882888794,0.0071777343,2680832,2680832,1789.57181414
1310,-0.00020468849,294,1890.46,0.0008107218,7.1596694,0.01880425214767456,18.8575,8959.286297798157,0.0071289064,2682880,2682880,1797.87590425
1311,-0.0024608425,295,1890.46,0.0017114112,7.15232,6.93202018737793e-05,19.286537,8966.24158501625,0.017578125,2684928,2684928,1797.99504264
1312,-0.00075412786,293,1890.46,0.0010996561,7.1388893,-0.007698774337768555,18.76498,8973.184963464737,0.011914062,2686976,2686976,1798.20990328
1313,-0.00033143224,295,1890.46,0.00095432793,7.135972,0.023919522762298584,18.765224,8980.156502962112,0.010205078,2689024,2689024,1798.1164433000001
1314,-0.0035285086,297,1890.46,0.0081480825,7.1442313,0.05486506223678589,18.127449,8987.096228599548,0.063964844,2691072,2691072,1798.2322219299997
1315,-0.00039214818,296,1890.46,0.0013601565,7.1574984,-0.028837919235229492,19.085619,8993.987538814545,0.015673827,2693120,2693120,1797.9438169999996
1316,-0.0010604507,298,1890.46,0.0012687369,7.158825,0.008315801620483398,18.745922,9000.896170377731,0.016113281,2695168,2695168,1797.9214910999995
1317,5.2550295e-05,297,1890.46,0.00078728347,7.1560106,-0.013514518737792969,18.781796,9007.762975931168,0.0072265626,2697216,2697216,1798.2524429100001
1318,-0.00030004926,296,1890.46,0.0013122098,7.1504507,-0.044461607933044434,18.872799,9014.64144229889,0.014404297,2699264,2699264,1798.1426996900002
1319,-0.000677754,300,1894.18,0.0008511046,7.139744,0.03396636247634888,18.034357,9021.54436302185,0.007958984,2701312,2701312,1801.68991177
1320,-0.001756313,295,1894.18,0.001685575,7.120272,-0.012212634086608887,18.53005,9028.362773895264,0.018896485,2703360,2703360,1801.9377198500003
1321,0.0001978355,297,1894.18,0.0005026284,7.109005,-0.012157559394836426,18.725668,9035.288881540298,0.0033691407,2705408,2705408,1801.99327888
1322,-0.0017234978,296,1894.18,0.0033817403,7.115963,0.08224576711654663,17.905003,9042.16533946991,0.036474608,2707456,2707456,1801.8402877100002
1323,-0.00027788006,302,1894.18,0.0013360704,7.1184683,0.047985970973968506,18.317234,9049.079288959503,0.013085937,2709504,2709504,1801.76776495
1324,-0.00088051445,295,1894.18,0.0015009034,7.103881,0.09292000532150269,17.882633,9055.862025976181,0.015332031,2711552,2711552,1801.8767883300002
1325,-0.00064522686,296,1894.18,0.0016541581,7.099389,0.050549983978271484,18.283186,9062.788838386536,0.018896485,2713600,2713600,1801.4853267299998
1326,-3.7066573e-05,297,1894.18,0.00048172884,7.108111,-0.0039016008377075195,19.050455,9069.704570531845,0.004248047,2715648,2715648,1801.5024260899997
1327,-0.0021469009,294,1894.18,0.002891935,7.1151705,0.031522512435913086,18.608612,9076.592657327652,0.03330078,2717696,2717696,1801.6020892700003
1328,-0.0004303016,294,1894.18,0.0015393829,7.1282234,0.02729874849319458,18.557035,9083.552999019623,0.017822266,2719744,2719744,1801.93853455
1329,-0.0012120247,296,1892.59,0.0008565436,7.119564,0.21345508098602295,16.925295,9090.50468492508,0.005566406,2721792,2721792,1800.00961061
1330,-0.0005884305,297,1892.59,0.0006498948,7.1064634,0.11659127473831177,17.690498,9097.41825246811,0.0052246093,2723840,2723840,1800.11178561
1331,-0.0004601841,297,1892.59,0.002197637,7.1091423,-0.006004214286804199,18.528227,9104.30123591423,0.0296875,2725888,2725888,1799.81774003
1332,-0.00081453717,288,1903.69,0.0016575089,7.1118584,0.01392430067062378,18.603546,9111.187494277954,0.02060547,2727936,2727936,1810.1511446800002
1333,0.0006363,267,1915.66,0.0017203654,7.1209283,0.004647612571716309,18.598396,9118.278025865555,0.019482423,2729984,2729984,1821.33604177
1334,-0.0023620767,280,1915.66,0.00209044,7.1255355,-0.009314656257629395,18.786694,9125.93822836876,0.022216797,2732032,2732032,1821.2176021700004
1335,-0.0019403094,284,1915.66,0.002171328,7.119651,0.024582505226135254,18.388226,9133.242233037949,0.020410156,2734080,2734080,1821.23583464
1336,-0.00052067474,284,1915.66,0.001032863,7.1198006,0.012934088706970215,18.60201,9140.452167987823,0.011816407,2736128,2736128,1820.89050397
1337,-0.002897061,288,1915.66,0.00330349,7.135356,0.07366472482681274,18.318745,9147.650017261505,0.031982422,2738176,2738176,1820.5880700900002
1338,-0.00023838501,286,1915.66,0.0005182431,7.1494484,0.015379488468170166,18.368649,9154.744396686554,0.004345703,2740224,2740224,1820.46068509
1339,-0.0013478498,287,1915.66,0.0019391527,7.156864,-0.08537483215332031,19.468266,9161.889629602432,0.02084961,2742272,2742272,1820.61198012
1340,-0.00059791276,287,1915.66,0.0016275492,7.16286,-0.012971639633178711,18.694584,9169.004562854767,0.020751953,2744320,2744320,1820.7542040000003
1341,-0.00027379746,291,1915.66,0.0006642376,7.150627,-0.007536768913269043,18.626759,9176.128225326538,0.005761719,2746368,2746368,1820.4263425500003
1342,-0.0013850547,289,1915.66,0.002684437,7.150257,-0.02769029140472412,18.750391,9183.165490865707,0.036132812,2748416,2748416,1820.6626595000002
1343,-8.985355e-05,293,1904.62,0.00026488767,7.1595893,0.17996466159820557,17.102749,9190.250227689743,0.0016113281,2750464,2750464,1810.0200803500002
1344,-5.2538233e-08,292,1894.35,0.0021223617,7.163324,0.1706308126449585,33.983665,9197.223500728607,0.020117188,2752512,2752512,1801.1436030500001
1345,-2.800324e-05,288,1894.35,0.0005745088,7.1577086,-0.0228043794631958,18.745419,9204.236310720444,0.0028808594,2754560,2754560,1801.3492112299996
1346,-0.0011708327,287,1894.35,0.001370474,7.151309,-0.03055596351623535,18.83181,9211.340547800064,0.017333984,2756608,2756608,1800.7891200499998
1347,-0.00072291633,287,1894.35,0.0013479353,7.1468573,0.10373640060424805,17.752632,9218.47772526741,0.013183594,2758656,2758656,1801.0235550499995
1348,-0.0003979862,290,1894.35,0.0009179972,7.1499643,-0.015953421592712402,18.770418,9225.610779762268,0.009375,2760704,2760704,1800.8271841899998
1349,-0.00054249505,291,1894.35,0.0013377783,7.165979,0.05770242214202881,18.286,9232.656430721283,0.017138671,2762752,2762752,1800.7899737199998
1350,-0.00019029628,289,1894.35,0.0007745488,7.176857,0.07180702686309814,18.265444,9239.680946350098,0.00834961,2764800,2764800,1800.8211420300001
1351,8.457566e-05,290,1906.49,0.00055321737,7.1778116,0.034461021423339844,18.272554,9246.752095222473,0.005078125,2766848,2766848,1812.63954531
1352,-6.4705244e-05,288,1920.52,0.0011200674,7.1714196,0.06044042110443115,18.043287,9253.79571557045,0.011474609,2768896,2768896,1825.6870639399997
1353,-0.0007590436,292,1920.52,0.0011498963,7.1713285,0.10773569345474243,18.203665,9260.887667417526,0.013134765,2770944,2770944,1825.3996161500002
1354,-0.00010248397,288,1920.52,0.0015069532,7.1798697,0.1244458556175232,18.143139,9267.900158643723,0.017675782,2772992,2772992,1825.2769007100003
1355,-0.00055147184,287,1939.15,0.0015023156,7.192636,0.0615001916885376,18.530521,9274.993266582489,0.015771484,2775040,2775040,1843.14991235
1356,-0.0006187317,291,1939.15,0.0012471603,7.1953607,0.10867935419082642,18.426737,9282.11898636818,0.014111328,2777088,2777088,1843.1046421400001
1357,-0.0028374668,288,1930.74,0.0012181967,7.1960793,0.5931576490402222,11.957102,9289.135998725891,0.012402344,2779136,2779136,1835.2135761
1358,-0.00012696808,292,1930.74,0.000851015,7.1934595,0.06634074449539185,18.5957,9296.224628925323,0.009863282,2781184,2781184,1835.0890850699998
1359,0.00016653634,291,1930.74,0.001703918,7.1925187,0.08631789684295654,17.894966,9303.237224817276,0.020458985,2783232,2783232,1834.6578398399997
1360,-0.00068075745,291,1930.74,0.0008023696,7.1968246,0.13470447063446045,18.2925,9310.256181001663,0.008740234,2785280,2785280,1834.48045034
1361,-0.00011668254,288,1947.29,0.0009714193,7.202967,0.2916167974472046,16.410378,9317.287724733353,0.010302735,2787328,2787328,1849.79805544
1362,-0.00051787787,287,1947.29,0.001014482,7.2072577,-0.0033434629440307617,19.037958,9324.392855405807,0.0125488285,2789376,2789376,1849.6882180599998
1363,-0.00094779127,294,1946.5,0.001335872,7.195985,0.24322199821472168,16.664515,9331.513088226318,0.010839844,2791424,2791424,1849.2033037199997
1364,-0.00071086304,292,1960.86,0.0011876393,7.192874,0.21424096822738647,17.437283,9338.466350078583,0.013476563,2793472,2793472,1862.8123502999997
1365,-9.378239e-05,295,1943.6,0.0008289212,7.198484,0.15120315551757812,34.96025,9345.480814218521,0.010009766,2795520,2795520,1846.61998286
1366,-0.00044925007,291,1952.7,0.00071347516,7.2061768,0.149153470993042,18.336845,9352.417329788208,0.0060058595,2797568,2797568,1855.1563557
1367,-0.0021710976,293,1952.7,0.0018074926,7.223883,0.10951811075210571,17.99391,9359.450555324554,0.020898437,2799616,2799616,1854.8543918999997
1368,-0.00045634614,287,1952.7,0.0010812939,7.2386465,0.024456024169921875,19.254778,9366.424887180328,0.012890625,2801664,2801664,1854.7836161599998
1369,-0.00095653784,293,1939.57,0.0010487158,7.2344856,0.3383091688156128,30.591396,9373.542527675629,0.0125488285,2803712,2803712,1842.3739631899996
1370,-0.0004016022,289,1939.57,0.0014032319,7.222619,0.05929553508758545,18.07757,9380.514617443085,0.017529298,2805760,2805760,1841.7093453
1371,-0.0021033369,290,1939.57,0.0018961538,7.2239046,0.0014531612396240234,19.053885,9387.59943652153,0.021191407,2807808,2807808,1841.6547415300001
1372,-0.0026266351,290,1939.57,0.0026029781,7.238234,0.030193328857421875,18.620083,9394.655198335648,0.031689454,2809856,2809856,1841.6866543400001
1373,-0.0018029768,293,1939.57,0.002017029,7.2377295,0.008635520935058594,19.17767,9401.709456205368,0.024902344,2811904,2811904,1841.7335113000006
1374,-0.001155983,288,1920.85,0.0013130624,7.2323084,0.106639564037323,35.132126,9408.696706056595,0.014697266,2813952,2813952,1823.8865972000003
1375,-0.0025856884,288,1920.85,0.0028729904,7.221154,0.12694871425628662,18.032955,9415.797413825989,0.03569336,2816000,2816000,1823.39293187
1376,-0.00051607314,288,1930.35,0.0010617211,7.1959763,0.0621638298034668,18.622776,9422.905411958694,0.010009766,2818048,2818048,1832.8097201
1377,0.0002367537,286,1930.35,0.0008153374,7.183904,0.07701683044433594,18.37702,9430.000916719437,0.008398438,2820096,2820096,1832.6086351999998
1378,-0.0007365065,289,1930.35,0.000913361,7.19068,0.1009940505027771,17.895065,9437.1587972641,0.010302735,2822144,2822144,1832.7879010800002
1379,-0.0001227902,288,1930.35,0.000738114,7.2036695,0.06430560350418091,18.231567,9444.22597694397,0.008300781,2824192,2824192,1832.7905111500004
1380,-0.00065866037,289,1930.35,0.0010601267,7.201959,0.02060014009475708,18.74202,9451.334465503693,0.010839844,2826240,2826240,1832.7744258100004
1381,-0.00032140588,287,1930.35,0.0015482206,7.193938,0.12527519464492798,17.761513,9458.403330564499,0.019580077,2828288,2828288,1833.0696349400002
1382,-0.0016041324,288,1925.95,0.0013033084,7.165695,0.2308911681175232,16.454418,9465.520174503326,0.010498047,2830336,2830336,1828.57008122
1383,-0.0031514757,287,1939.03,0.0021406056,7.140494,0.07554459571838379,18.126509,9472.621843338013,0.02709961,2832384,2832384,1840.94656869
1384,0.00019180201,286,1954.69,0.00043417624,7.130311,-0.0333179235458374,18.741095,9479.75911450386,0.004248047,2834432,2834432,1855.8589596800002
1385,-0.00061297615,286,1954.69,0.00064827956,7.1324844,0.16158097982406616,17.268791,9486.903153896332,0.005761719,2836480,2836480,1855.4439943400002
1386,-0.001082788,282,1954.69,0.0018410037,7.1377983,0.006934463977813721,18.916172,9494.050802230835,0.022802735,2838528,2838528,1855.23532856
1387,-0.001238574,279,1954.69,0.0012570921,7.140952,0.1339690089225769,17.744122,9501.303536176682,0.015332031,2840576,2840576,1855.4303156700003
1388,-0.0007236285,285,1954.69,0.0009032233,7.146964,0.03278464078903198,18.29417,9508.621514081955,0.009277344,2842624,2842624,1855.77887052
1389,-0.00083307514,284,1954.69,0.0014707968,7.152293,0.07900822162628174,18.120863,9515.801383972168,0.017871093,2844672,2844672,1855.52174386
1390,-0.0009689402,285,1954.69,0.0014847129,7.1421957,0.011707901954650879,18.647411,9522.99068236351,0.018701172,2846720,2846720,1855.2833456300002
1391,-0.0005348505,287,1954.69,0.0017882141,7.1432924,0.07937204837799072,17.896828,9530.153704881668,0.021826172,2848768,2848768,1855.3214914700002
1392,0.00033075147,285,1954.69,0.0013660939,7.1603227,0.15526795387268066,17.632925,9537.288506746292,0.017089844,2850816,2850816,1855.5227873800002
1393,-0.00045863717,284,1954.69,0.0009772669,7.160556,0.052947044372558594,18.626688,9544.474937200546,0.009423828,2852864,2852864,1855.35600472
1394,-0.00079647277,287,1954.69,0.00085976196,7.144599,-0.01143181324005127,18.401386,9551.674953222275,0.007080078,2854912,2854912,1855.1463638700004
1395,-3.7726015e-06,284,1954.69,0.0014426282,7.133029,-0.016225695610046387,19.074888,9558.806009054184,0.0171875,2856960,2856960,1854.58265703
1396,-0.00100102,283,1954.69,0.0017085932,7.137831,0.0685015320777893,18.240078,9566.017646074295,0.018652344,2859008,2859008,1854.75482845
1397,-0.00021288241,283,1954.69,0.0004870565,7.1448774,0.06635820865631104,18.2127,9573.235068559647,0.0037109375,2861056,2861056,1854.6995552399997
1398,-0.000582195,285,1954.69,0.00073402,7.1482835,0.05244159698486328,18.182318,9580.459359169006,0.0078125,2863104,2863104,1854.6356872499998
1399,-0.0016720922,289,1954.69,0.002143342,7.1513886,0.014474272727966309,18.498943,9587.637658596039,0.02236328,2865152,2865152,1854.4911779699999
1400,-0.002664968,285,1959.76,0.0027060243,7.163331,0.06119316816329956,18.378271,9594.715010881424,0.02709961,2867200,2867200,1859.3233691399998
1401,-0.00038545099,289,1959.76,0.0009847137,7.1783133,-0.002637147903442383,18.9497,9601.893317937851,0.011474609,2869248,2869248,1859.44228581
1402,-0.0018170031,276,1959.76,0.0013168397,7.175372,0.011971592903137207,18.371058,9608.962848424911,0.014697266,2871296,2871296,1859.6964667999998
1403,0.00025034836,287,1959.76,0.00074840675,7.165203,0.012612640857696533,18.876005,9616.364427089691,0.007470703,2873344,2873344,1859.7537983899997
1404,-0.0008884997,303,1959.76,0.0015310982,7.148053,0.060870230197906494,18.335392,9623.499554872513,0.015771484,2875392,2875392,1860.4631233299997
1405,-0.0006968816,353,1963.39,0.0023994467,7.1317124,0.059074223041534424,18.296925,9630.252856492996,0.029003907,2877440,2877440,1864.0790250199996
1406,-0.0016369459,352,1963.39,0.0015560422,7.1379633,0.007235586643218994,18.698637,9636.044545650482,0.019580077,2879488,2879488,1863.9105264399998
1407,-0.00023077537,362,1963.39,0.0007329698,7.147353,0.07922667264938354,18.324833,9641.851061105728,0.007373047,2881536,2881536,1863.4683508299997
1408,-0.0005261036,369,1963.39,0.00079534313,7.151953,-0.04456758499145508,19.3746,9647.49616241455,0.007080078,2883584,2883584,1863.47102151
1409,-0.00028509757,368,1963.39,0.0010374768,7.155899,0.044891953468322754,18.849995,9653.036096096039,0.0108886715,2885632,2885632,1863.4455214799998
1410,-0.0001704237,357,1963.39,0.0012737314,7.1407676,-0.01388859748840332,19.23318,9658.587862491608,0.014453125,2887680,2887680,1863.4993410400002
1411,-0.0009911755,373,1963.39,0.0011269575,7.143946,0.022924840450286865,18.708624,9664.322802782059,0.012792969,2889728,2889728,1864.16791323
1412,-0.00088366587,358,1963.39,0.0021235622,7.158853,0.008386731147766113,18.714474,9669.807816505432,0.024560547,2891776,2891776,1864.1817543000006
1413,-0.00033750673,338,1963.39,0.001124171,7.1750946,0.08252042531967163,18.447773,9675.514630794525,0.011914062,2893824,2893824,1863.5816903100003
1414,-0.001651348,359,1963.39,0.002426024,7.1806526,0.05458742380142212,18.608625,9681.559611558914,0.032177735,2895872,2895872,1863.76111323
1415,0.00020971207,360,1963.39,0.0015008269,7.187471,-0.001986980438232422,18.726833,9687.253100633621,0.016503906,2897920,2897920,1864.2108077000003
1416,-0.00032542372,364,1963.39,0.0009803079,7.1924963,0.07419329881668091,18.168974,9692.929928064346,0.01118164,2899968,2899968,1864.05380024
1417,-0.0013003473,369,1963.39,0.0017809069,7.1967344,0.01761573553085327,18.530548,9698.552171230316,0.019189453,2902016,2902016,1863.8643996100002
1418,-0.00093901623,369,1963.39,0.0016772834,7.208028,0.04798382520675659,18.445213,9704.09351158142,0.021044921,2904064,2904064,1864.07318069
1419,-0.00038357443,351,1963.39,0.0017096673,7.2253723,-0.030997633934020996,19.05589,9709.644419431686,0.017529298,2906112,2906112,1864.39417042
1420,-0.0005740657,368,1963.39,0.0014669639,7.2230186,0.03893941640853882,18.425076,9715.470513105392,0.016113281,2908160,2908160,1863.9143542499996
