serial_timesteps,explained_variance,total_timesteps,approxkl,policy_entropy,clipfrac,fps,policy_loss,n_updates,time_elapsed,value_loss,ep_len_mean,ep_reward_mean
4018176,0.9697923697531223,4018176,0.008687157,1.5557282,0.080566406,157,-0.0030081226,1962,26787.699141025543,3.3147874,2047.95,1408.7797109399999
4020224,0.9651223234832287,4020224,0.009036654,1.5623641,0.091845706,163,-0.008708172,1963,26800.72044634819,3.3291116,2045.15,1406.4870449300004
4022272,0.9701711684465408,4022272,0.008667969,1.5626712,0.09428711,201,-0.007918301,1964,26813.23174762726,3.836401,2059.08,1415.25798829
4024320,0.9554592482745647,4024320,0.008906947,1.5508779,0.105810545,170,-0.005521639,1965,26823.41716647148,2.059252,2047.96,1407.54142189
4026368,0.9638181142508984,4026368,0.00862738,1.5472065,0.09682617,178,-0.0062782406,1966,26835.435752153397,1.8812386,2046.68,1406.2883105599997
4028416,0.9506066963076591,4028416,0.007713533,1.5598096,0.0925293,176,-0.005410586,1967,26846.88196182251,3.7803948,2049.18,1409.92614454
4030464,0.9318307787179947,4030464,0.0114215985,1.5627848,0.10249023,166,-0.0068925964,1968,26858.479297876358,5.309435,2046.39,1406.70147462
4032512,0.966225553303957,4032512,0.01171287,1.5726552,0.119628906,200,-0.0038804107,1969,26870.807693719864,1.5375865,2050.82,1409.47519533
4034560,0.9520509019494057,4034560,0.009445893,1.5822203,0.093847655,175,-0.0017219388,1970,26881.04039311409,4.424486,2062.37,1417.82219337
4036608,0.953190378844738,4036608,0.010307873,1.579307,0.099365234,167,-0.008098022,1971,26892.684613466263,7.8530984,2075.24,1429.9199062599998
4038656,0.976841839030385,4038656,0.007353543,1.5658283,0.0803711,159,-0.007320943,1972,26904.920319080353,3.2999816,2067.66,1424.1274492400003
4040704,0.9712629839777946,4040704,0.0076952674,1.5588963,0.079589844,159,-0.005478008,1973,26917.7774810791,3.0968127,2063.72,1422.9105508000002
4042752,0.9699714798480272,4042752,0.009295927,1.5566918,0.10625,196,-0.0070463927,1974,26930.646768569946,1.6834819,2051.85,1414.3491640799998
4044800,0.9666333459317684,4044800,0.010941399,1.5413401,0.12089844,198,-0.0070221974,1975,26941.094258069992,1.9046872,2068.48,1427.49800001
4046848,0.969743724912405,4046848,0.010888155,1.5343449,0.08798828,86,-0.007077033,1976,26951.402309417725,3.2297578,2085.03,1440.3366093799998
4048896,0.9689970295876265,4048896,0.011339296,1.5432768,0.103710935,178,-0.0050559556,1977,26974.947355508804,2.479979,2049.36,1417.46361524
4050944,0.9683295898139477,4050944,0.011444107,1.5650748,0.10839844,176,-0.009385748,1978,26986.420000314713,3.343282,2042.33,1413.0364121199998
4052992,0.9689846262335777,4052992,0.008224511,1.57813,0.0953125,200,-0.007112806,1979,26998.007070541382,2.9676516,2043.87,1415.8278125099998
4055040,0.9718490354716778,4055040,0.007722153,1.5822833,0.084179685,200,-0.005009637,1980,27008.198444366455,2.7012517,2043.58,1418.2765800899997
4057088,0.9734879415482283,4057088,0.009245263,1.5750301,0.101464845,184,-0.0078268,1981,27018.394571065903,1.3504856,2026.48,1406.03387501
4059136,0.9387980215251446,4059136,0.006987521,1.5713673,0.07509766,178,-0.004514281,1982,27029.50771379471,5.039889,1987.13,1382.30494337
4061184,0.9823403377085924,4061184,0.011417063,1.6010879,0.125,119,-0.009978617,1983,27040.97655892372,2.9607275,1964.8,1369.2256504099998
4063232,0.978016335517168,4063232,0.009683438,1.6292483,0.1038086,153,-0.006635692,1984,27058.120492219925,3.48043,1951.98,1359.73436721
4065280,0.9682997316122055,4065280,0.009103039,1.6316582,0.1059082,191,-0.00903797,1985,27071.446807861328,1.8412834,1957.78,1364.6297441600002
4067328,0.9494476169347763,4067328,0.009417261,1.6252552,0.11191406,206,-0.008539028,1986,27082.1402759552,5.3620663,1962.34,1368.142709
4069376,0.9755130670964718,4069376,0.009990575,1.6155977,0.09873047,208,-0.005959411,1987,27092.06686091423,1.4198744,1925.12,1341.1558047
4071424,0.9620746076107025,4071424,0.009563226,1.6050832,0.09482422,239,-0.0054360786,1988,27101.905957698822,1.0987918,1925.12,1341.1558047
4073472,0.972555423155427,4073472,0.013390945,1.6076924,0.13564453,183,-0.010053443,1989,27110.472670793533,2.5810437,1946.65,1357.05791603
4075520,0.9725325498729944,4075520,0.012164654,1.609821,0.1262207,239,-0.008659301,1990,27121.60791492462,1.4683374,1946.65,1357.05791603
4077568,0.992229487746954,4077568,0.00877809,1.6002789,0.098242186,193,-0.008477131,1991,27130.172776460648,0.86720467,1984.74,1384.1358847800002
4079616,0.9747093990445137,4079616,0.008709693,1.5952293,0.09667969,238,-0.008739929,1992,27140.762585401535,1.2303634,1984.74,1384.1358847800002
4081664,0.9520474597811699,4081664,0.008943856,1.5882515,0.100048825,183,-0.0074357786,1993,27149.33722782135,3.0347166,1821.2,1269.7964082100002
4083712,0.9651175327599049,4083712,0.010163905,1.5769093,0.11645508,198,-0.007987069,1994,27160.514674425125,2.1872697,1822.72,1270.8109296900004
4085760,0.9688442889600992,4085760,0.03071395,1.5801862,0.16108398,171,-0.007092928,1995,27170.841532945633,3.6601913,1808.97,1261.32718946
4087808,0.9711314495652914,4087808,0.0073355967,1.5883456,0.08881836,185,-0.009843816,1996,27182.75966310501,2.890658,1803.45,1257.30825391
4089856,0.9686610735952854,4089856,0.010215451,1.6086748,0.092285156,180,-0.008609819,1997,27193.785503149033,3.5424123,1815.46,1266.1726835900001
4091904,0.9707357119768858,4091904,0.006997349,1.6228077,0.075927734,179,-0.005250169,1998,27205.108525276184,2.9291635,1831.33,1278.01468554
4093952,0.9544644132256508,4093952,0.008626541,1.610022,0.09003906,238,-0.006199549,1999,27216.510660648346,0.9916943,1831.33,1278.01468554
4096000,0.9663695394992828,4096000,0.007352381,1.6003687,0.080761716,177,-0.007540406,2000,27225.095393180847,3.5221314,1863.56,1304.22678906
4098048,0.9252094328403473,4098048,0.011899931,1.6113971,0.11166992,238,-0.006559789,2001,27236.66807961464,3.4411423,1863.56,1304.22678906
4100096,0.9831196833401918,4100096,0.010742495,1.623875,0.109228514,189,-0.0065898686,2002,27245.247888803482,2.1346095,1885.09,1319.21711523
4102144,0.9666763655841351,4102144,0.010175036,1.632837,0.10117187,206,-0.008450691,2003,27256.048292398453,3.9376106,1893.84,1325.85468358
4104192,0.9676352292299271,4104192,0.013898797,1.645142,0.10805664,139,-0.010659088,2004,27265.982380867004,5.8627176,1859.6,1300.69831249
4106240,0.9658119231462479,4106240,0.009244271,1.6433414,0.082617186,170,-0.007458219,2005,27280.714284420013,3.55262,1838.41,1284.81465429
4108288,0.9830310381948948,4108288,0.004867093,1.6375395,0.05810547,184,-0.0041811382,2006,27292.72820019722,1.7403772,1842.91,1288.0245488199998
4110336,0.9592650011181831,4110336,0.009950217,1.6296545,0.101220705,199,-0.0035827109,2007,27303.851932287216,5.235157,1858.91,1299.75292382
4112384,0.9892297144979239,4112384,0.011273658,1.6127354,0.11655273,151,-0.006976576,2008,27314.1064453125,1.8508803,1789.69,1246.6324589700002
4114432,0.9619475118815899,4114432,0.012136243,1.6024036,0.12011719,196,-0.00819695,2009,27327.63525557518,4.7204666,1802.01,1255.42004686
4116480,0.9682692363858223,4116480,0.008278239,1.5982964,0.09145508,147,0.00091617333,2010,27338.046368598938,3.1578925,1786.4,1244.8262636499999
4118528,0.9767207838594913,4118528,0.007774652,1.6003597,0.08964844,152,-0.005441704,2011,27351.938925743103,3.3889713,1759.63,1225.36663865
4120576,0.9314123317599297,4120576,0.009890078,1.5986394,0.10683594,238,-0.0084494185,2012,27365.348700523376,4.477033,1759.63,1225.36663865
4122624,0.9725934118032455,4122624,0.0080509735,1.5922483,0.09233399,165,-0.012215724,2013,27373.935020446777,4.8035007,1751.79,1220.4210156000001
4124672,0.9895694339647889,4124672,0.012264452,1.5886662,0.11772461,148,-0.008199511,2014,27386.29478788376,1.2674657,1735.62,1208.76174802
4126720,0.9743895120918751,4126720,0.00831137,1.5919695,0.088574216,145,-0.007346785,2015,27400.114143133163,4.162785,1692.7,1176.19290818
4128768,0.9580660611391068,4128768,0.01153415,1.5917304,0.10893555,173,-0.0046110232,2016,27414.176075220108,1.8649864,1683.24,1168.58868553
4130816,0.9561104737222195,4130816,0.020912824,1.5871639,0.11616211,170,-0.002198718,2017,27425.966300964355,1.7206008,1679.01,1165.8557851399999
4132864,0.9599886126816273,4132864,0.007970898,1.5716395,0.088330075,238,-0.008561069,2018,27437.996415376663,1.0165517,1679.01,1165.8557851399999
4134912,0.9677587449550629,4134912,0.01139219,1.5688261,0.10175781,157,-0.0022370976,2019,27446.574519872665,4.8011255,1698.18,1180.98748437
4136960,0.9819684363901615,4136960,0.009075157,1.5689652,0.09667969,148,-0.008805339,2020,27459.61143708229,3.56364,1685.45,1171.8485624999998
4139008,0.9785400833934546,4139008,0.009514352,1.5618597,0.10366211,157,-0.0045244354,2021,27473.385534763336,3.4741871,1674.85,1163.81206641
4141056,0.9685468971729279,4141056,0.0095711965,1.5764716,0.08979492,157,-0.006276276,2022,27486.418400526047,3.618465,1624.62,1125.89552931
4143104,0.9728014264255762,4143104,0.008279605,1.5874636,0.086279295,198,-0.00915705,2023,27499.42879796028,2.9143,1621.96,1123.1893379
4145152,0.9722090158611536,4145152,0.009806836,1.5867348,0.09995117,180,-0.0026375758,2024,27509.764401435852,2.6462102,1633.86,1132.1817675899997
4147200,0.9801081046462059,4147200,0.009974964,1.5944852,0.096142575,92,-0.0055734767,2025,27521.139761447906,1.8723398,1619.14,1121.73469533
4149248,0.9867528351023793,4149248,0.012197118,1.5961378,0.09145508,188,-0.009992056,2026,27543.36619734764,1.4474672,1618.97,1120.3299297099998
4151296,0.9807611852884293,4151296,0.011356299,1.588649,0.11831055,183,0.00030195175,2027,27554.226710796356,1.8091284,1617.65,1118.55444924
4153344,0.9634922556579113,4153344,0.010912658,1.586361,0.09829102,238,-0.0076511344,2028,27565.361535549164,1.5755565,1617.65,1118.55444924
4155392,0.9849377786740661,4155392,0.009355177,1.5819347,0.10551758,183,-0.009498867,2029,27573.95012831688,1.4438655,1633.04,1127.66938869
4157440,0.8650787323713303,4157440,0.011361585,1.5796682,0.074316405,187,-0.0031212505,2030,27585.084558963776,5.483753,1638.46,1132.01724416
4159488,0.9655117690563202,4159488,0.008918396,1.5773257,0.10859375,179,-0.007577547,2031,27595.994726896286,1.3593665,1628.8,1123.6416015799998
4161536,0.9616983234882355,4161536,0.013295609,1.5748252,0.1199707,152,-0.005219542,2032,27607.388291597366,4.0124044,1639.2,1130.4920781399999
4163584,0.9860709374770522,4163584,0.014284983,1.560454,0.14262696,135,-0.01292756,2033,27620.81505203247,2.2353635,1627.85,1123.7881601699999
4165632,0.9551895670592785,4165632,0.007968013,1.554928,0.09355469,193,-0.0065595238,2034,27635.98376750946,4.117643,1635.26,1130.34859962
4167680,0.9842377044260502,4167680,0.009161024,1.5565528,0.09667969,172,-0.010879126,2035,27646.587101459503,0.82201207,1628.06,1125.28248244
4169728,0.9692641813308001,4169728,0.0061510326,1.5617445,0.07441406,148,-0.004986996,2036,27658.43731880188,4.8097644,1648.79,1141.16964064
4171776,0.9670115038752556,4171776,0.010038422,1.559006,0.11171875,182,-0.0121509535,2037,27672.239954471588,4.2909594,1622.88,1121.3073750100002
4173824,0.9915961055085063,4173824,0.010737611,1.5586884,0.11191406,187,-0.011440272,2038,27683.451337337494,1.0450894,1637.22,1132.6846699300002
4175872,0.9758152049034834,4175872,0.014529389,1.5561768,0.10600586,200,-0.007417229,2039,27694.384385824203,2.8815732,1628.08,1125.3131855500003
4177920,0.9715888518840075,4177920,0.008330619,1.5569899,0.08540039,238,-0.008551767,2040,27704.606946706772,2.437657,1628.08,1125.3131855500003
4179968,0.9651595838367939,4179968,0.008821357,1.5665742,0.09414063,191,-0.008069204,2041,27713.19371199608,1.9406351,1638.4,1131.94147462
4182016,0.9441596977412701,4182016,0.009110354,1.5679777,0.0972168,239,-0.007661593,2042,27723.907601594925,1.3700402,1638.4,1131.94147462
4184064,0.9817932974547148,4184064,0.0055078464,1.5693476,0.0659668,147,-0.005591655,2043,27732.472562789917,2.910838,1675.08,1158.6647675900003
4186112,0.9830054547637701,4186112,0.008564453,1.5784279,0.101464845,153,-0.008728306,2044,27746.362171173096,2.7053027,1671.12,1154.5679590000002
4188160,0.9695623721927404,4188160,0.010236084,1.5743213,0.11508789,166,-0.007950792,2045,27759.686208963394,1.4752327,1673.18,1156.1510644700002
4190208,0.9630828388035297,4190208,0.014480978,1.5805538,0.11069336,127,-0.010683101,2046,27771.994976758957,5.4139423,1657.09,1146.2240742400002
4192256,0.976080285385251,4192256,0.00820436,1.5922364,0.09516601,202,-0.008189829,2047,27788.052404880524,1.1084464,1636.95,1131.3752969000002
4194304,0.9657347686588764,4194304,0.011786135,1.5933969,0.10869141,140,-0.0045485953,2048,27798.184032201767,3.632732,1635.05,1130.88111136
4196352,0.965200737118721,4196352,0.009011258,1.5997853,0.09291992,138,-0.0064795776,2049,27812.74931883812,3.6907077,1596.86,1101.82584964
4198400,0.9878471726551652,4198400,0.007901432,1.6019399,0.088330075,187,-0.0069302605,2050,27827.57334113121,1.3334887,1604.29,1107.07277737
4200448,0.9826108291745186,4200448,0.009183587,1.5934016,0.1050293,164,-0.009206755,2051,27838.483857870102,1.7963362,1624.54,1121.6777363499998
4202496,0.9568206816911697,4202496,0.013238402,1.5800406,0.112695314,191,-0.014103351,2052,27850.971149683,4.947633,1646.14,1136.8557715
4204544,0.9596107974648476,4204544,0.0084237065,1.5637803,0.09296875,182,-0.0033285879,2053,27861.68139576912,1.9830719,1638.47,1130.7139258
4206592,0.9643218107521534,4206592,0.018994657,1.5417395,0.15205078,238,-0.009361689,2054,27872.893605709076,2.4066293,1638.47,1130.7139258
4208640,0.9761737212538719,4208640,0.0092339385,1.5277373,0.103515625,144,-0.0036387513,2055,27881.483623981476,3.3700948,1664.84,1147.54139846
4210688,0.9818737041205168,4210688,0.008122981,1.5367426,0.09116211,178,-0.0039768005,2056,27895.66998052597,0.7067014,1658.9,1142.44891995
4212736,0.9890768360346556,4212736,0.009875098,1.5413113,0.105810545,154,-0.009734568,2057,27907.124648571014,1.9839602,1651.24,1135.20625784
4214784,0.966603372246027,4214784,0.011236763,1.5416269,0.122558594,191,-0.010793237,2058,27920.424357891083,1.8147428,1657.64,1140.9519922200002
4216832,0.9540990851819515,4216832,0.009487076,1.5440007,0.098925784,174,0.00018824931,2059,27931.12722682953,1.8817015,1658.87,1142.75409964
4218880,0.94846386089921,4218880,0.008813627,1.5548702,0.09125976,190,-0.00025798866,2060,27942.876587867737,1.663756,1664.55,1146.41831058
4220928,0.8705492317676544,4220928,0.008272213,1.547447,0.08637695,238,-0.0032422089,2061,27953.639409542084,1.2028155,1664.55,1146.41831058
4222976,0.964468203485012,4222976,0.008894826,1.5436543,0.09790039,193,-0.006056658,2062,27962.229695796967,1.4628311,1682.86,1157.94927933
4225024,0.9660440422594547,4225024,0.010028845,1.5510676,0.10136719,203,-0.0008589042,2063,27972.841815948486,1.3358343,1682.61,1156.7568281500003
4227072,0.955474216490984,4227072,0.0077192606,1.5435221,0.0959961,179,-0.0071567893,2064,27982.890744447708,3.4732482,1701.41,1170.1366172100002
4229120,0.9730774965137243,4229120,0.015010777,1.5399606,0.105322264,170,-0.005094881,2065,27994.311901330948,2.4514978,1687.59,1159.39818752
4231168,0.9557524360716343,4231168,0.009333858,1.5335758,0.10415039,192,-0.006516895,2066,28006.30342054367,1.5607783,1692.36,1163.0949980699997
4233216,0.9857535324990749,4233216,0.013278386,1.5229918,0.13925782,177,-0.011520672,2067,28016.943311929703,1.2660156,1702.31,1170.34355471
4235264,0.9831520356237888,4235264,0.0134457145,1.517414,0.12714843,153,-0.011672698,2068,28028.50464606285,2.6598816,1723.94,1186.6920468899998
4237312,0.9692461807280779,4237312,0.017008508,1.523649,0.14785156,167,-0.009112732,2069,28041.847034454346,1.668692,1720.32,1183.86880861
4239360,0.9577709175646305,4239360,0.011510405,1.5340676,0.12797852,181,-0.0050615454,2070,28054.10635781288,1.8100859,1710.72,1176.67543556
4241408,0.9621617570519447,4241408,0.00726029,1.5410162,0.07788086,190,-0.0025303008,2071,28065.403362989426,1.6727026,1720.32,1183.5028340000001
4243456,0.9893650347366929,4243456,0.008478818,1.5445127,0.09458008,185,-0.0067438916,2072,28076.163900375366,1.1434346,1699.81,1167.99195705
4245504,0.9689085427671671,4245504,0.015132828,1.536894,0.146875,168,-0.007184644,2073,28087.23372721672,1.9843233,1659.62,1139.8766015800002
4247552,0.9745152741670609,4247552,0.012039764,1.531065,0.10239258,96,-0.008356025,2074,28099.422743797302,2.1097999,1675.43,1151.6671015800002
4249600,0.891527883708477,4249600,0.008748421,1.529791,0.1003418,239,-0.0053111715,2075,28120.55845451355,5.0151696,1675.43,1151.6671015800002
4251648,0.962461844086647,4251648,0.007337121,1.5262804,0.07973633,196,-0.0068163252,2076,28129.127088546753,1.6547029,1679.36,1154.06550783
4253696,0.9901828188449144,4253696,0.012968685,1.5306981,0.11928711,192,-0.010701699,2077,28139.530597686768,1.0705754,1680.17,1153.90529299
4255744,0.9664921648800373,4255744,0.013625232,1.5200928,0.12431641,173,-0.0078186095,2078,28150.182903766632,3.3277912,1694.67,1165.02080471
4257792,0.9743958357721567,4257792,0.014432025,1.5030266,0.11381836,192,-0.0070907706,2079,28161.9737534523,3.2464473,1717.32,1182.0056894800002
4259840,0.9719228148460388,4259840,0.009086458,1.4975145,0.08549805,191,-0.008814934,2080,28172.59727549553,2.552484,1708.17,1175.30256058
4261888,0.9727783128619194,4261888,0.013831727,1.4849918,0.125,157,-0.016151318,2081,28183.27924799919,4.678749,1674.11,1148.10755863
4263936,0.9051084965467453,4263936,0.008798334,1.4713706,0.09438477,239,-0.0062950575,2082,28196.29381132126,1.1676762,1674.11,1148.10755863
4265984,0.963030893355608,4265984,0.011015014,1.4567974,0.107861325,198,-0.0041855955,2083,28204.859715223312,1.696117,1657.98,1137.28631644
4268032,0.979822400957346,4268032,0.008360608,1.4312,0.08198242,196,-0.004369651,2084,28215.187193870544,1.8818617,1654.76,1134.44258793
4270080,0.9122145548462868,4270080,0.013835693,1.4204415,0.12700196,190,-0.008495149,2085,28225.615414381027,4.8388453,1657.65,1136.56064653
4272128,0.9556182660162449,4272128,0.010640718,1.4173787,0.1140625,239,-0.0068550706,2086,28236.362723588943,0.5838115,1657.65,1136.56064653
4274176,0.9576332420110703,4274176,0.012428124,1.4132015,0.11987305,171,-0.0055136,2087,28244.930783748627,1.7918673,1688.78,1159.9127930200002
4276224,0.9197291061282158,4276224,0.013468688,1.4122121,0.13833007,239,-0.0066414005,2088,28256.893533706665,1.2794619,1688.78,1159.9127930200002
4278272,0.9412259608507156,4278272,0.013935184,1.391834,0.13774414,239,-0.0061632222,2089,28265.459300994873,1.4599249,1688.78,1159.9127930200002
